min,cdn,bitrate,p2p,device,isp,value,cnt
1590844140,6,4500,0,ipad,联通,0,1
1590844140,6,2000,0,webh5,联通,0,184
1590844140,3,500,1,webh5,联通,0,203
1590844140,5,4000,1,pc_exe,海外,0,8
1590844140,8,500,0,adr,联通,7,97
1590844140,5,4000,1,ios,海外,0,5
1590844140,6,2000,0,adr_tv,小运营商,2,89
1590844140,3,8000,0,adr_tv,小运营商,0,9
1590844140,3,8000,1,pc_exe,移动,10,563
1590844140,8,4000,1,ipad,电信,0,72
1590844140,5,2000,0,pc_exe,移动,5,54
1590844140,5,4000,0,adr_tv,小运营商,3,21
1590844140,6,8000,1,adr,小运营商,1,67
1590844140,5,8000,1,adr,电信,6,327
1590844140,7,2000,1,ipad,电信,0,1
1590844140,3,4000,1,pc_exe,联通,1,86
1590844140,8,4000,1,ipad,移动,0,42
1590844140,3,4000,0,ios,联通,0,4
1590844140,6,500,0,ipad,教育网,0,1
1590844140,8,500,1,adr,未知,0,3
1590844140,5,2000,0,ios,联通,24,831
1590844140,6,500,0,webh5,移动,0,89
1590844140,3,500,0,webh5,教育网,0,2
1590844140,8,4000,0,adr,电信,2,84
1590844140,5,2000,0,pc_exe,联通,0,30
1590844140,3,8000,0,web,小运营商,0,15
1590844140,6,0,1,adr_tv,移动,0,3
1590844140,3,4000,1,pc_exe,移动,9,160
1590844140,8,8000,0,webh5,联通,0,16
1590844140,5,-1,0,adr_tv,移动,0,3
1590844140,6,4000,1,adr,小运营商,6,150
1590844140,8,8000,1,ipad,移动,3,106
1590844140,3,4000,1,ipad,联通,0,53
1590844140,6,8000,1,ios,移动,9,197
1590844140,3,4000,1,adr,移动,43,1376
1590844140,8,500,1,ipad,联通,1,25
1590844140,8,500,1,pc_exe,教育网,0,3
1590844140,6,500,0,pc_exe,海外,0,16
1590844140,8,2000,1,pc_exe,联通,149,1110
1590844140,5,500,1,adr,未知,0,3
1590844140,8,0,0,adr,小运营商,0,6
1590844140,8,2000,1,ios,小运营商,11,184
1590844140,8,500,1,adr,移动,40,1217
1590844140,6,500,0,webh5,海外,0,18
1590844140,3,8000,0,ios,联通,1,4
1590844140,8,2000,1,webh5,未知,0,3
1590844140,8,8000,0,pc_exe,海外,0,7
1590844140,5,500,1,pc_exe,电信,1,9
1590844140,6,8000,1,ipad,联通,0,130
1590844140,5,2000,0,adr,小运营商,0,14
1590844140,6,2000,0,adr_tv,移动,97,1406
1590844140,6,8000,1,pc_exe,移动,14,492
1590844140,5,2000,1,ipad,海外,0,63
1590844140,6,2000,0,webh5,小运营商,0,40
1590844140,3,500,1,adr_tv,电信,0,3
1590844140,3,8000,1,adr,小运营商,2,47
1590844140,3,8000,0,webh5,小运营商,0,5
1590844140,3,500,1,webh5,移动,2,291
1590844140,6,4000,1,pc_exe,联通,7,121
1590844140,8,500,0,web,移动,0,23
1590844140,6,4000,0,ios,联通,0,9
1590844140,3,2000,1,ipad,电信,24,1220
1590844140,3,8000,1,pc_exe,联通,15,292
1590844140,5,8000,0,ipad,电信,0,1
1590844140,6,500,1,ipad,教育网,0,1
1590844140,5,2000,1,ios,联通,25,585
1590844140,3,2000,0,adr_tv,联通,37,502
1590844140,3,2000,1,ios,海外,11,169
1590844140,5,8000,1,ios,电信,4,96
1590844140,3,2000,1,ipad,移动,13,887
1590844140,3,500,0,adr,电信,7,131
1590844140,6,8000,0,pc_exe,移动,7,1156
1590844140,3,8000,1,ipad,海外,0,6
1590844140,5,2000,1,adr,小运营商,8,482
1590844140,8,2000,0,adr_tv,海外,0,6
1590844140,8,0,0,webh5,电信,0,23
1590844140,3,4000,1,pc_exe,教育网,0,3
1590844140,3,2500,1,ios,联通,0,1
1590844140,3,500,0,adr_tv,电信,17,151
1590844140,6,4500,0,webh5,电信,0,2
1590844140,8,4000,0,ios,电信,0,11
1590844140,3,8000,0,adr,小运营商,0,3
1590844140,3,4500,1,ios,移动,0,2
1590844140,8,4000,0,web,电信,0,16
1590844140,6,4000,1,ipad,海外,0,7
1590844140,3,2000,1,pc_exe,未知,0,3
1590844140,3,4000,0,pc_exe,移动,2,269
1590844140,5,4000,0,adr_tv,联通,21,173
1590844140,6,4000,0,adr,小运营商,0,6
1590844140,8,2000,1,webh5,阿里云,0,1
1590844140,5,4000,1,ipad,电信,0,12
1590844140,5,500,0,pc_exe,移动,0,26
1590844140,6,4000,1,ios,联通,15,534
1590844140,6,2000,0,webh5,教育网,0,1
1590844140,6,4000,0,pc_exe,联通,1,187
1590844140,3,2000,1,adr,海外,3,130
1590844140,3,500,0,ios,电信,0,10
1590844140,6,500,0,ipad,小运营商,0,3
1590844140,6,4500,0,pc_exe,联通,0,2
1590844140,3,500,1,pc_exe,小运营商,2,6
1590844140,8,4000,1,webh5,移动,0,277
1590844140,8,2000,0,pc_exe,小运营商,13,197
1590844140,8,2000,0,ipad,海外,0,6
1590844140,8,500,1,webh5,小运营商,0,44
1590844140,5,2000,0,adr_tv,海外,0,12
1590844140,8,2000,0,adr,联通,16,285
1590844140,3,4000,1,ios,移动,15,321
1590844140,6,8000,1,adr,移动,10,927
1590844140,8,2000,1,adr,小运营商,19,593
1590844140,6,500,0,webh5,联通,0,35
1590844140,3,2000,0,webh5,小运营商,0,28
1590844140,6,8000,0,webh5,小运营商,0,3
1590844140,8,2000,1,webh5,电信,6,4441
1590844140,8,500,1,ios,移动,19,395
1590844140,5,4000,0,adr_tv,电信,27,320
1590844140,6,0,0,adr_tv,电信,18,1355
1590844140,8,2000,0,ios,联通,0,19
1590844140,6,2000,0,webh5,海外,0,34
1590844140,3,500,1,adr,海外,2,54
1590844140,3,2000,0,ios,电信,7,52
1590844140,3,4000,0,pc_exe,教育网,0,9
1590844140,8,2000,0,pc_exe,联通,69,1432
1590844140,5,4000,0,adr_tv,移动,52,426
1590844140,8,8000,1,webh5,联通,0,259
1590844140,5,8000,1,ipad,移动,0,35
1590844140,8,500,0,adr,移动,5,136
1590844140,8,2000,1,ios,联通,33,1204
1590844140,3,2000,0,ipad,移动,2,19
1590844140,3,2000,0,ipad,电信,3,38
1590844140,8,2500,1,ipad,移动,0,15
1590844140,5,8000,0,adr_tv,联通,0,18
1590844140,8,8000,1,webh5,小运营商,0,29
1590844140,6,0,0,adr_tv,移动,35,1159
1590844140,6,2000,0,web,电信,0,6
1590844140,6,500,1,webh5,海外,1,50
1590844140,6,4000,0,adr_tv,海外,0,6
1590844140,3,4000,0,ios,移动,2,3
1590844140,8,4000,1,adr,电信,33,1545
1590844140,5,8000,1,ipad,电信,0,90
1590844140,8,2000,1,ipad,海外,0,17
1590844140,6,8000,0,ios,移动,2,3
1590844140,5,4000,1,pc_exe,小运营商,0,15
1590844140,6,500,0,webh5,小运营商,0,15
1590844140,5,500,0,pc_exe,电信,0,23
1590844140,5,4500,1,ios,电信,0,7
1590844140,8,8000,1,webh5,海外,0,3
1590844140,8,0,0,adr_tv,未知,0,2
1590844140,8,4000,0,webh5,移动,0,13
1590844140,6,4000,0,web,联通,0,2
1590844140,8,500,0,ios,移动,0,10
1590844140,8,2000,1,adr,联通,126,4273
1590844140,8,8000,1,adr,教育网,0,3
1590844140,8,2000,0,webh5,电信,1,201
1590844140,5,-1,0,adr_tv,电信,0,3
1590844140,5,500,1,pc_exe,移动,0,6
1590844140,6,2000,0,adr_tv,电信,91,1269
1590844140,3,8000,0,web,联通,0,34
1590844140,3,500,0,webh5,移动,0,20
1590844140,3,8000,1,pc_exe,小运营商,2,57
1590844140,3,0,1,ipad,电信,0,6
1590844140,6,2000,1,pc_exe,小运营商,36,236
1590844140,6,2000,1,adr_tv,移动,0,2
1590844140,8,8000,1,ipad,小运营商,2,3
1590844140,6,8000,0,ipad,联通,0,1
1590844140,3,0,0,adr_tv,联通,15,697
1590844140,3,0,1,ipad,移动,0,5
1590844140,6,8000,0,pc_exe,教育网,0,3
1590844140,5,500,0,pc_exe,联通,0,7
1590844140,3,2000,0,webh5,教育网,0,3
1590844140,6,2000,1,webh5,电信,12,7252
1590844140,6,2000,1,ipad,移动,26,1575
1590844140,5,500,0,adr_tv,小运营商,1,15
1590844140,3,8000,0,pc_exe,小运营商,0,66
1590844140,6,2000,0,pc_exe,小运营商,11,238
1590844140,6,500,0,ios,电信,5,36
1590844140,6,2000,1,adr,海外,7,143
1590844140,5,8000,1,webh5,小运营商,0,9
1590844140,6,4000,0,ios,电信,1,30
1590844140,5,4000,0,pc_exe,小运营商,0,21
1590844140,3,4000,1,webh5,小运营商,0,28
1590844140,8,2000,1,pc_exe,移动,281,1988
1590844140,8,2000,0,webh5,教育网,0,6
1590844140,6,4000,1,ios,移动,37,893
1590844140,8,0,0,adr_tv,电信,19,838
1590844140,5,4000,0,pc_exe,联通,0,29
1590844140,8,8000,0,web,联通,0,22
1590844140,3,4500,0,ipad,移动,0,6
1590844140,5,4000,1,ios,联通,6,98
1590844140,5,8000,0,pc_exe,移动,1,124
1590844140,5,500,0,ipad,移动,4,8
1590844140,6,500,1,ios,移动,44,583
1590844140,5,500,0,webh5,电信,0,9
1590844140,5,4000,0,webh5,电信,0,11
1590844140,8,2000,0,adr,小运营商,9,74
1590844140,3,8000,1,pc_exe,教育网,0,3
1590844140,5,500,1,ios,联通,4,125
1590844140,6,2000,1,ipad,教育网,0,15
1590844140,6,2000,1,ipad,未知,0,3
1590844140,3,2000,0,adr,海外,0,6
1590844140,8,2000,0,web,移动,0,13
1590844140,3,500,1,ios,电信,8,305
1590844140,6,4000,1,pc_exe,教育网,0,3
1590844140,6,500,1,ipad,小运营商,0,12
1590844140,3,8000,0,ios,电信,0,3
1590844140,5,500,1,ipad,海外,0,2
1590844140,3,2000,0,web,移动,0,26
1590844140,5,8000,0,adr_tv,电信,0,14
1590844140,5,500,0,adr,小运营商,0,6
1590844140,6,2000,1,pc_exe,未知,0,3
1590844140,5,2000,1,ios,电信,64,1210
1590844140,5,500,0,adr,海外,2,3
1590844140,3,8000,1,ios,移动,2,147
1590844140,5,2000,0,ios,移动,1,53
1590844140,5,2500,1,ios,移动,0,8
1590844140,3,0,0,adr_tv,电信,32,1541
1590844140,3,8000,1,webh5,电信,1,495
1590844140,6,500,1,webh5,联通,0,382
1590844140,8,4000,1,ios,电信,22,604
1590844140,6,8000,1,ios,小运营商,1,14
1590844140,3,8000,0,pc_exe,电信,7,914
1590844140,3,2000,1,webh5,联通,3,1184
1590844140,3,4500,1,ipad,联通,0,3
1590844140,8,4000,0,adr_tv,小运营商,3,27
1590844140,6,4000,1,adr,移动,48,2812
1590844140,5,500,1,adr,移动,31,705
1590844140,8,500,0,pc_exe,小运营商,0,26
1590844140,6,0,0,adr,电信,1,46
1590844140,5,2000,1,pc_exe,电信,7,50
1590844140,8,-1,0,adr_tv,移动,0,2
1590844140,3,500,0,pc_exe,海外,0,17
1590844140,6,500,0,adr,电信,4,153
1590844140,6,2000,1,ios,海外,17,221
1590844140,8,500,1,pc_exe,电信,4,45
1590844140,8,8000,1,webh5,移动,0,372
1590844140,3,2000,1,pc_exe,海外,2,21
1590844140,5,8000,0,pc_exe,海外,0,6
1590844140,3,0,0,webh5,联通,0,8
1590844140,8,4000,1,pc_exe,小运营商,0,13
1590844140,8,2000,0,pc_exe,电信,152,3133
1590844140,5,4000,0,adr,电信,0,21
1590844140,3,2000,1,pc_exe,小运营商,16,109
1590844140,8,8000,0,ipad,电信,4,12
1590844140,8,4000,1,ios,海外,0,6
1590844140,8,500,0,ios,联通,0,10
1590844140,3,500,1,ipad,移动,2,38
1590844140,6,4000,0,web,移动,0,3
1590844140,3,500,0,adr_tv,联通,4,65
1590844140,8,8000,0,webh5,教育网,0,1
1590844140,3,500,1,ipad,电信,4,49
1590844140,8,500,1,pc_exe,联通,3,22
1590844140,5,4000,1,ipad,小运营商,0,6
1590844140,6,4000,1,webh5,小运营商,1,56
1590844140,5,4000,1,adr,教育网,0,6
1590844140,8,2000,1,pc_exe,教育网,0,9
1590844140,3,2000,1,webh5,移动,1,1738
1590844140,8,0,0,adr,移动,0,24
1590844140,6,0,1,ipad,小运营商,0,3
1590844140,5,8000,0,webh5,移动,0,4
1590844140,5,4000,1,webh5,海外,0,5
1590844140,6,8000,1,webh5,电信,5,1028
1590844140,3,4000,0,adr,联通,1,21
1590844140,6,8000,1,pc_exe,小运营商,3,42
1590844140,6,500,0,adr_tv,移动,16,175
1590844140,255,0,2,webh5,小运营商,2,14
1590844140,7,2000,1,ios,电信,0,1
1590844140,6,2000,1,adr,电信,312,11698
1590844140,7,500,0,adr_tv,移动,0,2
1590844140,6,500,1,webh5,移动,2,778
1590844140,3,4000,0,web,小运营商,0,3
1590844140,8,2500,1,ipad,电信,0,9
1590844140,6,2000,1,ipad,电信,27,2118
1590844140,3,2000,0,ios,海外,4,8
1590844140,3,500,1,adr,电信,29,802
1590844140,5,0,1,ipad,联通,0,2
1590844140,6,2000,0,adr_tv,联通,44,633
1590844140,3,500,0,webh5,海外,0,1
1590844140,6,4000,1,adr,联通,35,1523
1590844140,5,500,1,adr,联通,10,321
1590844140,3,4000,0,adr,移动,1,52
1590844140,6,8000,0,web,小运营商,0,2
1590844140,6,500,1,pc_exe,海外,3,12
1590844140,8,2000,0,ios,小运营商,2,18
1590844140,6,4000,1,ipad,联通,0,33
1590844140,8,0,0,adr,联通,0,16
1590844140,6,500,1,ios,教育网,2,3
1590844140,6,2000,1,webh5,教育网,0,33
1590844140,4,0,1,adr,联通,0,2
1590844140,8,500,0,ipad,联通,1,6
1590844140,5,4000,1,adr_tv,联通,0,3
1590844140,6,2000,0,webh5,移动,1,299
1590844140,5,-1,0,adr_tv,联通,0,1
1590844140,6,500,0,ios,海外,2,7
1590844140,3,2000,0,adr_tv,小运营商,7,67
1590844140,3,2000,1,webh5,海外,0,123
1590844140,3,500,0,webh5,联通,0,27
1590844140,5,2000,0,adr,联通,34,4221
1590844140,5,2000,0,adr,移动,14,426
1590844140,3,8000,1,adr,联通,5,476
1590844140,3,2000,1,adr,教育网,0,15
1590844140,5,4000,1,webh5,移动,0,27
1590844140,6,500,0,ipad,电信,0,17
1590844140,8,4000,0,webh5,联通,0,12
1590844140,6,2500,1,ipad,联通,1,6
1590844140,5,2000,0,ipad,联通,0,8
1590844140,6,4000,0,ios,小运营商,0,3
1590844140,3,4000,1,pc_exe,电信,11,237
1590844140,3,0,0,webh5,海外,0,3
1590844140,5,2000,1,ios,小运营商,7,191
1590844140,3,8000,1,ipad,联通,0,83
1590844140,3,2000,0,adr_tv,移动,79,1178
1590844140,6,8000,1,pc_exe,电信,17,577
1590844140,5,500,1,ipad,联通,0,17
1590844140,3,8000,1,adr,移动,14,670
1590844140,8,4000,0,pc_exe,教育网,0,3
1590844140,6,0,1,ios,电信,0,3
1590844140,3,0,1,ipad,小运营商,0,2
1590844140,6,2000,0,pc_exe,电信,201,3605
1590844140,3,2000,1,ios,小运营商,6,258
1590844140,8,4000,1,adr,联通,15,788
1590844140,8,2000,0,webh5,移动,0,192
1590844140,8,8000,1,pc_exe,小运营商,0,36
1590844140,3,2000,0,adr_tv,未知,0,3
1590844140,8,500,0,ipad,电信,0,10
1590844140,8,4000,1,adr,移动,49,1663
1590844140,3,500,1,ipad,联通,2,50
1590844140,5,4000,1,pc_exe,电信,5,96
1590844140,6,500,1,ios,未知,0,1
1590844140,8,2000,1,ios,海外,5,72
1590844140,5,8000,1,adr,移动,7,373
1590844140,8,2500,1,ipad,联通,0,6
1590844140,6,8000,1,webh5,移动,3,507
1590844140,6,2000,0,adr,小运营商,3,97
1590844140,5,500,0,webh5,联通,0,6
1590844140,13,0,1,ipad,移动,0,1
1590844140,5,8000,1,pc_exe,移动,4,180
1590844140,6,2000,1,ipad,海外,6,103
1590844140,8,500,0,adr,电信,12,135
1590844140,3,2000,0,adr,移动,34,386
1590844140,6,4000,0,adr_tv,小运营商,0,41
1590844140,3,8000,0,webh5,海外,0,3
1590844140,5,0,1,ipad,移动,1,11
1590844140,3,8000,0,pc_exe,海外,0,19
1590844140,6,4000,0,webh5,联通,0,18
1590844140,6,4500,0,ipad,电信,0,12
1590844140,5,0,0,webh5,联通,0,1
1590844140,5,500,1,ios,电信,15,170
1590844140,5,2000,0,adr,海外,0,9
1590844140,6,4000,1,ipad,移动,0,89
1590844140,5,2000,1,pc_exe,小运营商,2,18
1590844140,6,500,0,pc_exe,小运营商,0,26
1590844140,8,500,1,webh5,移动,1,373
1590844140,6,4000,1,pc_exe,小运营商,3,32
1590844140,5,2000,1,webh5,海外,0,23
1590844140,3,8000,1,adr,海外,0,3
1590844140,3,2000,0,adr,联通,17,297
1590844140,5,2000,1,adr,教育网,0,9
1590844140,5,8000,1,adr,联通,1,191
1590844140,8,8000,1,pc_exe,电信,16,606
1590844140,3,4000,1,webh5,移动,0,196
1590844140,5,2000,0,adr_tv,小运营商,3,57
1590844140,3,500,0,web,移动,0,38
1590844140,3,2000,0,pc_exe,移动,67,1219
1590844140,3,500,0,web,联通,0,36
1590844140,5,4000,1,pc_exe,联通,6,62
1590844140,5,2000,0,ios,电信,3,33
1590844140,5,500,1,adr,海外,0,27
1590844140,5,500,1,ipad,移动,0,27
1590844140,8,0,0,adr,电信,0,15
1590844140,6,4000,1,ios,电信,37,1206
1590844140,3,2000,1,adr,未知,0,2
1590844140,3,4000,1,ipad,小运营商,0,6
1590844140,8,0,0,webh5,小运营商,0,4
1590844140,6,-1,0,adr_tv,移动,0,4
1590844140,6,8000,1,ipad,小运营商,0,15
1590844140,8,2000,1,webh5,教育网,0,39
1590844140,6,4000,0,adr_tv,未知,0,3
1590844140,8,4000,0,web,联通,0,9
1590844140,6,500,0,ios,移动,4,25
1590844140,8,8000,0,pc_exe,小运营商,0,47
1590844140,5,0,1,ios,电信,0,2
1590844140,3,4000,0,pc_exe,电信,1,241
1590844140,6,4000,1,ios,小运营商,0,49
1590844140,3,500,1,webh5,阿里云,0,2
1590844140,5,2000,1,adr,联通,39,2301
1590844140,6,2000,0,webh5,电信,0,477
1590844140,3,500,1,adr,联通,19,450
1590844140,6,2500,1,ipad,移动,0,9
1590844140,3,8000,1,ios,电信,17,246
1590844140,8,500,1,ipad,小运营商,0,29
1590844140,3,2000,0,ipad,联通,0,13
1590844140,5,4000,0,ios,联通,3,34
1590844140,6,500,1,pc_exe,电信,8,74
1590844140,6,2000,1,ios,联通,77,2099
1590844140,3,500,0,ios,小运营商,0,3
1590844140,5,8000,1,ipad,联通,0,24
1590844140,5,2000,0,adr_tv,移动,48,532
1590844140,8,2000,1,pc_exe,小运营商,14,112
1590844140,6,2000,0,pc_exe,联通,84,1571
1590844140,3,-1,0,adr_tv,联通,0,1
1590844140,3,500,0,pc_exe,小运营商,0,12
1590844140,8,2000,0,web,电信,0,18
1590844140,8,2000,1,adr,电信,162,7481
1590844140,3,4000,0,adr_tv,小运营商,0,31
1590844140,5,4000,1,adr,小运营商,4,121
1590844140,8,500,0,ios,海外,0,9
1590844140,8,2000,0,adr_tv,电信,48,905
1590844140,3,0,1,ipad,联通,0,1
1590844140,6,8000,0,ipad,电信,0,3
1590844140,5,4000,1,webh5,电信,0,56
1590844140,5,2000,1,pc_exe,海外,0,3
1590844140,3,8000,0,webh5,联通,0,23
1590844140,8,8000,1,adr,小运营商,1,30
1590844140,6,4000,0,pc_exe,海外,0,9
1590844140,8,4000,1,pc_exe,教育网,1,3
1590844140,5,4000,1,adr,未知,0,2
1590844140,6,0,0,adr,联通,2,18
1590844140,8,2000,1,pc_exe,未知,1,3
1590844140,5,4000,0,adr,联通,2,110
1590844140,6,2500,1,ipad,电信,0,6
1590844140,3,4000,1,webh5,海外,0,9
1590844140,3,8000,0,webh5,移动,0,23
1590844140,6,8000,1,webh5,小运营商,0,47
1590844140,6,2000,0,ios,小运营商,1,18
1590844140,255,4294967,0,adr,联通,0,3
1590844140,3,4000,1,adr,教育网,0,3
1590844140,3,2000,1,webh5,小运营商,0,232
1590844140,3,500,1,ios,移动,25,315
1590844140,5,500,1,ipad,电信,0,19
1590844140,3,2000,1,webh5,电信,3,3213
1590844140,6,4000,0,webh5,移动,0,17
1590844140,8,2000,1,ipad,教育网,0,3
1590844140,3,4000,0,ios,电信,3,8
1590844140,5,500,0,adr_tv,联通,5,38
1590844140,5,2000,1,webh5,移动,0,51
1590844140,3,0,0,webh5,电信,0,25
1590844140,3,2000,1,pc_exe,电信,190,1380
1590844140,6,500,0,ipad,联通,0,6
1590844140,3,2000,0,ipad,海外,0,9
1590844140,6,2000,1,pc_exe,移动,449,2885
1590844140,8,4000,1,ios,移动,17,481
1590844140,5,500,0,adr_tv,电信,2,48
1590844140,3,2000,1,adr,小运营商,11,637
1590844140,5,8000,1,ipad,海外,0,3
1590844140,8,2000,1,ipad,移动,11,1033
1590844140,3,0,1,ios,联通,0,4
1590844140,3,2000,0,ios,联通,2,56
1590844140,5,8000,0,pc_exe,联通,0,90
1590844140,3,2000,1,pc_exe,联通,108,677
1590844140,8,2000,1,adr,海外,1,32
1590844140,8,500,0,ios,电信,4,19
1590844140,3,500,1,pc_exe,教育网,0,3
1590844140,5,2000,1,ios,教育网,0,1
1590844140,3,0,1,ipad,海外,0,1
1590844140,5,8000,1,ios,联通,1,54
1590844140,8,500,0,webh5,小运营商,0,12
1590844140,6,8000,0,ios,电信,0,9
1590844140,5,8000,0,pc_exe,电信,0,185
1590844140,5,2000,1,ipad,小运营商,0,68
1590844140,6,0,1,ios,小运营商,2,4
1590844140,3,2000,0,webh5,海外,0,5
1590844140,6,2000,1,adr,联通,178,7012
1590844140,5,8000,1,pc_exe,小运营商,1,20
1590844140,3,0,0,adr_tv,海外,0,10
1590844140,6,500,0,adr,移动,30,239
1590844140,6,2500,1,ios,电信,0,2
1590844140,3,8000,1,ipad,移动,2,132
1590844140,7,4000,0,adr_tv,联通,0,1
1590844140,8,8000,0,web,小运营商,0,1
1590844140,3,2500,1,ipad,小运营商,0,3
1590844140,5,2000,0,ipad,移动,1,5
1590844140,8,2000,0,adr_tv,联通,20,460
1590844140,5,4000,0,pc_exe,教育网,0,3
1590844140,3,2000,1,webh5,未知,0,3
1590844140,6,4000,1,adr,海外,1,6
1590844140,8,2000,1,ipad,电信,17,1317
1590844140,8,8000,1,pc_exe,联通,2,231
1590844140,6,500,1,webh5,电信,3,979
1590844140,5,2000,1,webh5,联通,0,32
1590844140,8,4000,1,pc_exe,移动,9,180
1590844140,8,4000,1,ipad,联通,0,38
1590844140,3,500,1,adr,移动,44,969
1590844140,6,2000,1,ios,移动,184,3498
1590844140,3,4000,0,adr,电信,0,15
1590844140,6,8000,1,webh5,联通,5,411
1590844140,3,4000,1,pc_exe,海外,0,7
1590844140,8,500,1,webh5,海外,0,47
1590844140,8,500,1,webh5,联通,0,223
1590844140,6,2000,1,pc_exe,教育网,1,9
1590844140,6,500,1,pc_exe,联通,7,35
1590844140,6,8000,1,pc_exe,海外,4,12
1590844140,3,4000,1,webh5,联通,1,112
1590844140,3,4000,1,pc_exe,小运营商,0,35
1590844140,6,500,0,ios,联通,2,15
1590844140,8,4000,0,web,移动,0,12
1590844140,3,4500,1,ios,电信,1,5
1590844140,5,500,1,ios,海外,1,23
1590844140,5,2000,0,adr,电信,10,312
1590844140,8,8000,1,webh5,电信,1,606
1590844140,3,-1,0,adr_tv,电信,0,4
1590844140,8,2000,0,adr_tv,小运营商,4,71
1590844140,3,8000,1,adr,电信,12,661
1590844140,6,500,0,ipad,海外,0,3
1590844140,3,500,1,pc_exe,移动,5,27
1590844140,6,500,1,adr,小运营商,4,92
1590844140,8,0,0,adr_tv,移动,23,727
1590844140,3,2000,1,ios,未知,0,1
1590844140,6,4000,1,adr,电信,71,2535
1590844140,5,4000,1,ios,小运营商,5,36
1590844140,6,4000,0,adr_tv,电信,45,847
1590844140,6,500,0,adr_tv,联通,13,65
1590844140,5,0,0,adr_tv,电信,12,386
1590844140,8,2000,0,adr,移动,44,507
1590844140,7,0,1,ipad,移动,0,3
1590844140,3,4000,0,adr,小运营商,2,17
1590844140,3,2500,1,ipad,联通,0,9
1590844140,8,8000,0,web,电信,0,60
1590844140,6,4000,1,pc_exe,电信,13,273
1590844140,6,0,0,adr_tv,小运营商,4,54
1590844140,5,2000,0,pc_exe,电信,0,99
1590844140,6,8000,0,pc_exe,联通,4,579
