min,cdn,bitrate,p2p,device,isp,value,cnt
1591424820,5,2000,1,ipad,电信,2,190
1591424820,5,8000,0,webh5,电信,0,4
1591424820,5,4000,1,ipad,海外,0,3
1591424820,3,0,0,webh5,电信,0,5
1591424820,7,0,1,ipad,联通,0,1
1591424820,3,4000,1,ios,电信,182,5457
1591424820,5,8000,1,pc_exe,电信,1,291
1591424820,3,500,0,ios,移动,5,50
1591424820,3,2000,0,pc_exe,电信,0,297
1591424820,3,4000,0,pc_exe,海外,0,28
1591424820,3,2000,0,adr,移动,19,588
1591424820,3,8000,0,webh5,移动,0,9
1591424820,3,500,1,webh5,教育网,0,8
1591424820,3,4000,1,webh5,联通,22,5278
1591424820,3,2500,1,ipad,电信,0,2
1591424820,5,8000,0,ios,联通,3,64
1591424820,3,2000,1,ios,联通,149,2353
1591424820,5,8000,1,adr,移动,7,261
1591424820,3,4000,0,webh5,小运营商,0,10
1591424820,3,500,1,pc_exe,移动,2,39
1591424820,3,0,0,ios,联通,1,9
1591424820,5,2000,1,ipad,小运营商,1,9
1591424820,3,4000,1,webh5,海外,1,161
1591424820,3,4000,0,ios,海外,0,3
1591424820,5,4000,1,adr,联通,26,1772
1591424820,5,500,1,gamelive,联通,0,3
1591424820,3,-1,0,adr_tv,电信,0,1
1591424820,5,500,0,ipad,移动,0,3
1591424820,5,0,0,adr,电信,0,9
1591424820,5,500,0,adr_tv,小运营商,0,3
1591424820,3,8000,0,pc_exe,小运营商,0,38
1591424820,5,2000,1,webh5,移动,1,49
1591424820,5,4000,0,pc_exe,小运营商,0,6
1591424820,5,4000,1,pc_exe,移动,4,122
1591424820,3,2000,0,pc_exe,联通,1,130
1591424820,5,500,0,ios,海外,0,3
1591424820,5,2000,1,adr,电信,59,2894
1591424820,255,2000,1,ios,移动,0,1
1591424820,5,8000,1,pc_exe,联通,1,117
1591424820,3,4000,0,ipad,移动,0,1
1591424820,3,4000,0,web,海外,0,3
1591424820,3,500,0,web,移动,0,44
1591424820,5,4000,0,ios,电信,1,8
1591424820,3,2000,1,pc_exe,小运营商,1,43
1591424820,3,4000,1,webh5,移动,8,5105
1591424820,3,8000,0,webh5,海外,0,3
1591424820,5,8000,1,adr,未知,0,3
1591424820,5,2000,1,webh5,海外,0,3
1591424820,5,500,0,adr_tv,移动,1,4
1591424820,5,4000,0,adr,联通,1,228
1591424820,5,0,0,ios,电信,0,3
1591424820,255,4000,1,ios,海外,0,3
1591424820,5,4000,0,pc_exe,电信,0,167
1591424820,3,8000,0,ios,电信,4,14
1591424820,3,2000,1,webh5,小运营商,0,185
1591424820,3,2000,0,web,移动,0,20
1591424820,5,500,1,ipad,小运营商,2,4
1591424820,5,2000,1,ios,电信,81,1289
1591424820,5,500,0,adr,海外,0,3
1591424820,5,4000,1,ios,联通,35,722
1591424820,5,8000,1,webh5,电信,0,111
1591424820,3,500,0,pc_exe,小运营商,0,6
1591424820,5,0,0,webh5,联通,0,3
1591424820,3,500,1,webh5,联通,3,624
1591424820,3,500,0,pc_exe,海外,0,9
1591424820,3,2000,0,ipad,电信,2,44
1591424820,3,8000,1,adr,电信,40,1735
1591424820,3,2000,1,ios,小运营商,10,226
1591424820,5,8000,1,ipad,电信,1,45
1591424820,5,500,1,ios,小运营商,4,32
1591424820,3,4000,1,adr,电信,177,11564
1591424820,5,500,0,ipad,电信,0,6
1591424820,5,2000,0,pc_exe,海外,0,10
1591424820,5,2000,1,webh5,联通,0,37
1591424820,3,8000,1,pc_exe,海外,0,1
1591424820,5,4000,0,pc_exe,移动,1,80
1591424820,3,4000,0,adr_tv,小运营商,1,28
1591424820,3,2000,0,webh5,电信,2,99
1591424820,255,4000,1,ios,小运营商,0,1
1591424820,3,8000,0,webh5,联通,0,17
1591424820,5,4000,0,pc_exe,联通,1,113
1591424820,3,500,0,adr,移动,14,341
1591424820,5,8000,0,pc_exe,移动,0,143
1591424820,3,2000,1,ipad,教育网,0,10
1591424820,3,0,0,ios,移动,0,7
1591424820,5,4000,1,adr,移动,32,2328
1591424820,5,2000,0,adr_tv,联通,1,36
1591424820,5,2000,0,webh5,小运营商,0,2
1591424820,255,4000,1,ios,电信,0,3
1591424820,5,500,0,webh5,移动,0,2
1591424820,3,500,1,pc_exe,联通,1,33
1591424820,3,500,0,webh5,电信,0,59
1591424820,3,8000,1,adr,小运营商,3,68
1591424820,5,2000,0,adr,小运营商,0,6
1591424820,3,500,1,webh5,小运营商,0,58
1591424820,255,2000,1,ios,联通,0,6
1591424820,3,4000,1,ipad,电信,5,111
1591424820,3,2000,1,ipad,联通,9,834
1591424820,3,2000,0,pc_exe,小运营商,0,25
1591424820,3,500,0,ios,联通,6,66
1591424820,5,8000,0,pc_exe,联通,0,96
1591424820,5,2000,1,ios,海外,2,61
1591424820,3,500,1,ios,未知,0,2
1591424820,3,2000,1,pc_exe,移动,21,467
1591424820,255,500,1,ios,联通,0,1
1591424820,3,8000,1,pc_exe,教育网,0,3
1591424820,3,4000,1,adr,海外,5,59
1591424820,3,0,0,adr,联通,2,65
1591424820,5,4000,1,webh5,电信,3,340
1591424820,3,2000,1,ipad,海外,7,130
1591424820,5,500,0,adr,电信,0,110
1591424820,3,2000,1,adr,联通,121,6204
1591424820,3,500,1,pc_exe,电信,9,142
1591424820,3,4000,1,pc_exe,教育网,0,5
1591424820,5,2000,0,adr_tv,电信,12,78
1591424820,3,8000,0,ipad,移动,0,3
1591424820,3,500,1,gamelive,电信,2,91
1591424820,5,8000,0,ios,移动,0,6
1591424820,5,2000,1,ipad,移动,2,121
1591424820,3,2000,1,ios,移动,246,4621
1591424820,3,8000,1,ipad,小运营商,0,15
1591424820,3,4000,0,adr_tv,教育网,0,3
1591424820,3,2000,1,pc_exe,联通,8,386
1591424820,5,500,1,ipad,联通,0,9
1591424820,3,8000,0,adr_tv,小运营商,0,6
1591424820,5,4000,0,adr_tv,小运营商,0,3
1591424820,3,2000,1,webh5,教育网,0,17
1591424820,5,8000,1,ios,联通,6,104
1591424820,3,4000,0,adr,联通,8,230
1591424820,5,2000,1,webh5,小运营商,1,23
1591424820,3,500,0,adr,小运营商,1,26
1591424820,3,8000,1,webh5,电信,3,1690
1591424820,3,2000,0,ios,联通,2,128
1591424820,5,2000,0,webh5,电信,0,9
1591424820,3,4000,0,pc_exe,移动,9,1403
1591424820,5,2000,0,webh5,移动,0,3
1591424820,5,8000,1,adr,电信,12,302
1591424820,3,4000,1,webh5,阿里云,0,2
1591424820,3,2000,0,web,小运营商,0,3
1591424820,5,4000,0,webh5,联通,0,7
1591424820,5,0,1,ios,联通,3,40
1591424820,3,8000,1,ios,联通,8,302
1591424820,5,500,1,ios,电信,25,397
1591424820,5,500,1,ios,移动,24,600
1591424820,5,2000,1,pc_exe,电信,2,52
1591424820,3,500,0,web,电信,0,128
1591424820,3,8000,0,pc_exe,电信,3,895
1591424820,3,500,0,webh5,小运营商,0,2
1591424820,5,4000,0,webh5,海外,0,1
1591424820,4,2000,1,ios,小运营商,0,1
1591424820,3,4000,1,pc_exe,海外,1,61
1591424820,5,8000,1,webh5,移动,0,71
1591424820,3,500,0,adr_tv,联通,3,28
1591424820,3,4000,1,adr,未知,0,3
1591424820,3,2000,0,webh5,移动,0,35
1591424820,5,2000,0,ios,联通,38,1520
1591424820,3,4000,0,webh5,联通,0,125
1591424820,3,0,1,ios,联通,1,82
1591424820,3,500,1,ipad,联通,2,42
1591424820,3,8000,0,pc_exe,联通,3,366
1591424820,5,2000,1,pc_exe,联通,2,28
1591424820,5,2000,1,pc_exe,小运营商,0,6
1591424820,3,4000,0,ios,电信,14,50
1591424820,5,8000,1,pc_exe,未知,1,3
1591424820,5,2000,0,adr,移动,5,482
1591424820,5,-1,0,adr_tv,电信,0,1
1591424820,5,500,0,adr_tv,电信,1,7
1591424820,3,2000,0,adr,海外,0,58
1591424820,3,500,1,ios,电信,70,1167
1591424820,3,4000,1,adr,教育网,0,6
1591424820,3,2000,1,ipad,小运营商,2,115
1591424820,3,4000,0,ios,移动,2,35
1591424820,3,2000,0,adr_tv,移动,38,369
1591424820,3,500,1,webh5,海外,0,64
1591424820,5,500,1,ipad,移动,1,10
1591424820,255,0,2,webh5,电信,0,11
1591424820,5,500,1,ios,海外,3,22
1591424820,5,2000,0,adr,电信,0,373
1591424820,3,0,1,adr_tv,移动,0,3
1591424820,3,8000,0,web,联通,0,100
1591424820,3,8000,1,adr,移动,33,1310
1591424820,5,500,1,ipad,海外,0,6
1591424820,5,500,0,adr_tv,联通,1,6
1591424820,3,500,1,ios,海外,7,69
1591424820,3,8000,1,webh5,移动,3,461
1591424820,3,4000,0,webh5,海外,0,5
1591424820,3,2000,1,ios,教育网,0,5
1591424820,255,4294967,0,adr,联通,0,7
1591424820,3,2000,0,adr,电信,14,470
1591424820,5,500,1,pc_exe,移动,1,13
1591424820,3,500,1,ipad,移动,3,59
1591424820,255,4000,0,ios,联通,0,1
1591424820,5,8000,0,pc_exe,电信,7,240
1591424820,3,2000,1,pc_exe,电信,24,774
1591424820,5,500,1,adr,联通,22,479
1591424820,3,500,1,ios,移动,96,1802
1591424820,5,0,0,adr_tv,海外,0,3
1591424820,5,4000,1,adr,小运营商,2,241
1591424820,3,500,0,adr_tv,电信,3,83
1591424820,3,4000,0,adr_tv,联通,21,302
1591424820,3,500,0,ipad,联通,0,6
1591424820,3,0,0,ipad,电信,0,1
1591424820,5,4000,0,ios,联通,6,134
1591424820,3,4000,1,ios,移动,111,3630
1591424820,3,8000,1,ipad,移动,2,140
1591424820,3,4000,1,ipad,联通,1,72
1591424820,3,500,0,webh5,联通,0,15
1591424820,3,500,0,gamelive,电信,0,3
1591424820,5,8000,0,ipad,电信,1,3
1591424820,3,2000,1,ipad,电信,15,1384
1591424820,5,8000,1,ios,小运营商,0,5
1591424820,5,4000,0,webh5,未知,0,3
1591424820,5,4000,1,webh5,教育网,0,6
1591424820,3,4000,1,adr,移动,121,9245
1591424820,3,500,0,web,联通,0,45
1591424820,5,2000,0,adr_tv,小运营商,0,7
1591424820,3,4000,0,adr_tv,移动,16,357
1591424820,3,0,1,ios,小运营商,0,11
1591424820,3,8000,0,adr_tv,联通,0,42
1591424820,5,500,1,webh5,移动,1,14
1591424820,5,0,0,adr,小运营商,0,1
1591424820,3,4000,0,pc_exe,电信,11,3110
1591424820,3,0,1,ios,移动,11,137
1591424820,255,0,2,webh5,联通,0,3
1591424820,3,500,1,gamelive,联通,0,16
1591424820,3,500,0,adr_tv,移动,4,29
1591424820,3,8000,1,adr,未知,1,2
1591424820,5,2000,0,pc_exe,小运营商,0,3
1591424820,3,8000,0,adr_tv,电信,0,60
1591424820,3,500,0,webh5,海外,0,9
1591424820,3,4000,0,web,联通,1,29
1591424820,3,4000,0,web,小运营商,0,6
1591424820,3,0,0,webh5,联通,0,3
1591424820,3,4000,1,ios,联通,83,2584
1591424820,5,0,1,ios,海外,0,1
1591424820,5,500,0,webh5,电信,0,1
1591424820,5,4000,1,webh5,移动,0,173
1591424820,5,4000,0,adr_tv,联通,1,24
1591424820,3,8000,1,webh5,联通,4,562
1591424820,3,8000,0,webh5,小运营商,0,3
1591424820,5,2000,0,webh5,联通,0,4
1591424820,5,500,1,ipad,电信,0,9
1591424820,5,8000,1,ipad,小运营商,0,3
1591424820,3,0,0,adr_tv,移动,7,474
1591424820,3,2000,1,webh5,海外,0,82
1591424820,3,500,0,ios,电信,6,35
1591424820,3,500,1,adr,教育网,0,3
1591424820,5,2000,0,ipad,移动,0,8
1591424820,3,2000,1,adr,海外,7,119
1591424820,3,8000,1,webh5,小运营商,2,50
1591424820,3,4000,0,adr,海外,0,9
1591424820,3,2000,0,adr_tv,电信,45,492
1591424820,3,4000,0,ipad,电信,0,3
1591424820,3,500,1,ios,联通,40,718
1591424820,3,500,0,adr,电信,8,242
1591424820,3,2000,1,ios,海外,16,178
1591424820,5,4000,1,ipad,电信,1,9
1591424820,3,8000,0,ios,联通,1,3
1591424820,3,2000,0,webh5,小运营商,0,4
1591424820,3,500,0,web,小运营商,0,3
1591424820,5,2000,1,ipad,联通,3,134
1591424820,3,8000,1,pc_exe,电信,13,992
1591424820,3,2000,1,ipad,移动,14,823
1591424820,3,0,0,webh5,移动,0,1
1591424820,5,8000,1,pc_exe,小运营商,0,9
1591424820,5,500,0,ios,移动,7,31
1591424820,5,2000,0,pc_exe,电信,1,60
1591424820,3,4000,1,pc_exe,小运营商,8,251
1591424820,5,2000,1,adr,小运营商,10,278
1591424820,3,500,1,webh5,电信,3,2153
1591424820,5,500,1,gamelive,电信,0,3
1591424820,255,0,2,webh5,海外,0,8
1591424820,5,4000,1,webh5,联通,1,148
1591424820,3,4000,0,web,移动,1,26
1591424820,5,500,1,webh5,小运营商,0,2
1591424820,255,4294967,0,adr,移动,1,1
1591424820,5,4000,0,adr,教育网,0,1
1591424820,3,4000,1,ipad,小运营商,0,10
1591424820,5,4000,1,webh5,小运营商,0,16
1591424820,3,500,1,pc_exe,小运营商,0,6
1591424820,3,8000,0,web,电信,3,195
1591424820,3,2000,1,webh5,移动,5,985
1591424820,5,8000,1,ios,移动,6,144
1591424820,5,4000,1,webh5,海外,0,3
1591424820,3,500,1,ipad,小运营商,0,3
1591424820,3,2000,0,ios,移动,6,81
1591424820,5,0,0,adr_tv,联通,2,36
1591424820,5,4000,1,pc_exe,电信,4,174
1591424820,3,500,0,pc_exe,电信,1,103
1591424820,5,500,1,pc_exe,联通,0,6
1591424820,3,2000,0,ipad,联通,0,20
1591424820,5,8000,0,webh5,移动,0,5
1591424820,3,2000,1,ios,电信,249,4643
1591424820,5,8000,1,ipad,联通,2,22
1591424820,3,4000,1,ios,小运营商,6,166
1591424820,3,0,1,adr_tv,电信,0,3
1591424820,5,2000,1,ios,联通,41,703
1591424820,5,4000,0,ios,小运营商,0,2
1591424820,5,4000,1,ios,电信,38,1022
1591424820,3,500,0,adr,海外,2,44
1591424820,5,0,1,ipad,小运营商,0,1
1591424820,3,8000,0,pc_exe,海外,0,7
1591424820,5,500,1,adr,海外,1,39
1591424820,3,2000,0,adr,联通,18,504
1591424820,5,8000,1,adr,联通,9,229
1591424820,3,4000,1,webh5,未知,1,9
1591424820,5,4000,1,ipad,移动,0,6
1591424820,3,4000,0,pc_exe,小运营商,0,152
1591424820,3,2000,0,adr_tv,联通,30,272
1591424820,3,500,1,webh5,未知,0,6
1591424820,5,4000,0,adr_tv,电信,1,80
1591424820,3,500,0,ipad,电信,0,9
1591424820,3,4000,1,ipad,海外,3,9
1591424820,6,0,1,ipad,移动,0,1
1591424820,3,2000,0,pc_exe,海外,0,3
1591424820,5,2000,1,adr,移动,40,2425
1591424820,5,2000,0,pc_exe,联通,0,34
1591424820,255,2000,1,ios,电信,1,2
1591424820,3,2000,1,ipad,未知,0,6
1591424820,3,2000,1,adr,电信,210,11403
1591424820,3,500,0,webh5,移动,0,18
1591424820,3,8000,0,webh5,电信,0,30
1591424820,3,2000,1,webh5,联通,5,1013
1591424820,5,8000,0,webh5,联通,0,4
1591424820,3,0,0,adr_tv,小运营商,0,19
1591424820,5,0,0,adr,移动,0,21
1591424820,3,500,1,ios,小运营商,0,54
1591424820,3,4000,1,adr,联通,104,6070
1591424820,3,8000,0,adr_tv,移动,0,55
1591424820,3,8000,0,ios,移动,0,3
1591424820,3,500,0,ipad,移动,1,6
1591424820,5,0,0,webh5,电信,0,7
1591424820,3,2000,0,web,电信,3,45
1591424820,3,0,0,adr,电信,3,113
1591424820,5,8000,1,ipad,海外,0,2
1591424820,5,4000,0,webh5,电信,0,23
1591424820,5,500,0,adr,联通,33,1767
1591424820,5,4000,0,adr,小运营商,0,3
1591424820,5,500,1,pc_exe,电信,6,18
1591424820,5,2000,1,ios,移动,68,1286
1591424820,5,8000,0,pc_exe,教育网,0,2
1591424820,3,500,0,adr_tv,小运营商,3,3
1591424820,5,2000,0,adr_tv,海外,0,3
1591424820,3,4000,0,pc_exe,教育网,0,3
1591424820,3,2000,1,pc_exe,教育网,0,6
1591424820,5,8000,0,pc_exe,小运营商,0,9
1591424820,3,4000,1,pc_exe,移动,68,2621
1591424820,3,2000,0,ipad,海外,0,7
1591424820,3,500,0,ios,海外,0,3
1591424820,5,500,0,pc_exe,移动,2,15
1591424820,5,0,0,ios,联通,0,27
1591424820,3,500,0,pc_exe,联通,0,48
1591424820,3,4000,1,ios,教育网,0,3
1591424820,3,4000,0,webh5,移动,1,140
1591424820,5,500,1,adr,电信,28,961
1591424820,3,4000,0,adr,电信,11,340
1591424820,5,4000,1,ios,海外,0,21
1591424820,3,8000,1,ios,海外,0,18
1591424820,5,8000,1,pc_exe,移动,5,146
1591424820,3,8000,1,webh5,海外,0,15
1591424820,255,0,1,adr,移动,0,3
1591424820,5,4000,1,pc_exe,联通,3,81
1591424820,255,500,1,ios,移动,0,1
1591424820,3,2000,0,ipad,教育网,0,1
1591424820,5,2000,1,webh5,电信,1,139
1591424820,5,0,0,adr_tv,电信,1,71
1591424820,5,500,0,ios,联通,33,566
1591424820,3,8000,1,ios,电信,28,581
1591424820,3,2000,1,adr,未知,0,3
1591424820,5,4000,1,adr,海外,1,24
1591424820,5,2000,1,adr,教育网,0,4
1591424820,5,8000,1,adr,小运营商,2,29
1591424820,255,4000,0,ios,电信,0,1
1591424820,5,2000,0,ios,电信,1,43
1591424820,3,8000,1,pc_exe,联通,5,428
1591424820,3,2000,0,pc_exe,移动,0,211
1591424820,3,2000,0,adr,小运营商,0,35
1591424820,5,4000,0,adr,移动,0,58
1591424820,3,500,1,adr,小运营商,11,188
1591424820,3,4000,0,webh5,教育网,0,1
1591424820,3,500,1,adr,移动,95,5329
1591424820,5,0,1,ios,电信,12,108
1591424820,3,4000,0,pc_exe,未知,0,6
1591424880,3,500,0,ios,联通,5,68
1591424880,3,4000,0,ios,小运营商,3,24
1591424880,3,4000,1,ipad,小运营商,0,10
1591424880,4,2000,1,ios,电信,0,1
1591424880,3,2000,1,ipad,海外,5,129
1591424880,5,4000,1,ios,联通,35,740
1591424880,3,8000,0,web,电信,4,199
1591424880,3,500,1,webh5,小运营商,0,60
1591424880,5,500,1,ios,小运营商,1,32
1591424880,5,4000,0,adr,移动,1,64
1591424880,3,500,0,adr_tv,电信,4,85
1591424880,3,8000,0,pc_exe,电信,5,899
1591424880,3,0,0,ios,移动,0,6
1591424880,5,0,1,ios,海外,0,3
1591424880,5,4000,1,webh5,教育网,0,6
1591424880,5,2000,1,pc_exe,电信,3,54
1591424880,3,2000,0,webh5,联通,0,28
1591424880,5,8000,1,ios,移动,2,127
1591424880,3,8000,0,pc_exe,联通,7,381
1591424880,3,500,1,gamelive,电信,0,92
1591424880,5,2000,1,pc_exe,联通,0,21
1591424880,255,4000,1,ios,海外,1,5
1591424880,5,500,1,adr,电信,29,977
1591424880,3,8000,0,ipad,移动,0,3
1591424880,3,8000,1,ios,海外,0,13
1591424880,3,500,1,webh5,移动,5,513
1591424880,5,0,0,ios,电信,0,3
1591424880,3,2000,1,ios,教育网,0,6
1591424880,3,500,0,adr_tv,联通,4,29
1591424880,3,8000,0,ios,电信,26,58
1591424880,5,2000,1,ipad,移动,0,122
1591424880,5,4000,1,webh5,移动,1,161
1591424880,5,4000,0,adr_tv,联通,2,24
1591424880,3,0,0,adr_tv,移动,5,483
1591424880,5,500,0,adr,海外,0,3
1591424880,5,2000,1,ios,电信,77,1349
1591424880,5,4000,0,pc_exe,海外,0,2
1591424880,3,2000,1,webh5,海外,0,87
1591424880,5,8000,1,adr,未知,0,3
1591424880,3,0,1,ios,移动,9,142
1591424880,3,8000,1,webh5,小运营商,0,43
1591424880,3,500,1,adr,教育网,0,4
1591424880,5,8000,1,webh5,联通,0,47
1591424880,3,2000,0,web,移动,0,18
1591424880,5,4000,1,webh5,小运营商,0,16
1591424880,3,4000,0,adr,海外,0,9
1591424880,3,4000,0,pc_exe,移动,13,1384
1591424880,3,500,0,webh5,电信,0,53
1591424880,3,2000,1,adr,联通,119,6127
1591424880,3,4000,1,pc_exe,小运营商,7,253
1591424880,3,2000,0,web,小运营商,0,3
1591424880,5,8000,1,pc_exe,小运营商,0,9
1591424880,5,0,1,ios,联通,1,28
1591424880,5,500,1,ipad,海外,0,6
1591424880,5,2000,1,adr,教育网,0,6
1591424880,3,500,1,ios,电信,71,1117
1591424880,3,2000,0,adr,海外,1,54
1591424880,5,4000,0,ios,联通,8,148
1591424880,5,4000,1,pc_exe,电信,5,184
1591424880,3,500,0,gamelive,电信,0,3
1591424880,3,4000,0,ios,移动,1,45
1591424880,3,4000,0,web,小运营商,0,6
1591424880,5,2000,1,webh5,移动,0,52
1591424880,3,8000,0,webh5,移动,0,13
1591424880,3,4000,1,webh5,海外,0,149
1591424880,3,500,1,ipad,移动,3,63
1591424880,3,2000,1,ipad,教育网,1,9
1591424880,3,500,0,web,联通,0,49
1591424880,5,8000,1,ipad,联通,1,21
1591424880,3,2000,0,ipad,联通,0,18
1591424880,3,500,0,pc_exe,海外,0,8
1591424880,3,8000,1,ios,联通,11,273
1591424880,5,2000,0,ios,联通,40,1552
1591424880,5,2000,0,ios,电信,0,47
1591424880,3,500,1,ios,海外,5,57
1591424880,5,0,0,adr_tv,电信,0,75
1591424880,3,500,0,pc_exe,联通,0,47
1591424880,5,2000,0,ipad,移动,1,9
1591424880,3,8000,1,ipad,移动,3,144
1591424880,3,8000,0,adr_tv,电信,0,59
1591424880,3,500,0,webh5,移动,1,22
1591424880,5,0,1,ios,电信,11,107
1591424880,5,4000,0,ios,电信,0,5
1591424880,3,500,0,pc_exe,电信,0,102
1591424880,5,0,0,adr_tv,海外,0,3
1591424880,5,0,0,adr_tv,联通,2,35
1591424880,5,500,1,ios,移动,28,570
1591424880,3,500,0,webh5,小运营商,0,2
1591424880,3,2000,1,adr,未知,0,3
1591424880,3,4000,0,adr_tv,移动,25,365
1591424880,3,0,1,adr_tv,移动,0,3
1591424880,3,4000,1,adr,未知,0,3
1591424880,3,8000,0,adr_tv,联通,0,42
1591424880,3,8000,1,ios,电信,25,636
1591424880,5,0,1,ipad,移动,0,1
1591424880,5,500,1,adr,海外,1,43
1591424880,3,500,0,web,电信,0,125
1591424880,5,4000,0,adr_tv,小运营商,0,3
1591424880,3,2000,1,ios,小运营商,18,253
1591424880,3,8000,0,adr_tv,小运营商,0,6
1591424880,5,8000,1,pc_exe,移动,4,161
1591424880,3,2000,1,pc_exe,小运营商,1,44
1591424880,3,2000,1,ipad,小运营商,3,116
1591424880,3,4000,1,ios,教育网,0,3
