min,cdn,bitrate,p2p,device,isp,value,cnt
1591325280,3,0,1,ipad,移动,0,1
1591325280,5,0,0,adr_tv,联通,0,10
1591325280,5,2000,0,pc_exe,电信,0,21
1591325280,5,2000,1,ios,教育网,0,3
1591325280,3,500,1,webh5,教育网,0,6
1591325280,3,4000,0,webh5,小运营商,1,8
1591325280,5,2000,0,adr_tv,移动,2,16
1591325280,3,0,0,adr,电信,0,12
1591325280,5,6000,0,pc_exe,移动,1,48
1591325280,5,500,1,ipad,电信,0,5
1591325280,5,0,1,ipad,联通,0,2
1591325280,3,0,0,webh5,电信,0,1
1591325280,3,4000,1,pc_exe,移动,234,1004
1591325280,5,2000,1,webh5,电信,0,21
1591325280,5,0,1,ipad,电信,0,1
1591325280,3,500,0,adr,电信,1,33
1591325280,5,4000,1,webh5,移动,2,18
1591325280,255,500,0,ios,电信,0,1
1591325280,255,4294967,0,adr,电信,0,1
1591325280,3,6000,0,web,联通,1,14
1591325280,3,4000,1,ipad,联通,1,3
1591325280,5,2000,0,webh5,电信,0,5
1591325280,5,6000,1,webh5,移动,0,7
1591325280,5,4000,0,ios,联通,2,12
1591325280,3,500,1,webh5,未知,0,6
1591325280,3,2000,0,ios,电信,0,8
1591325280,3,500,1,gamelive,电信,0,3
1591325280,3,500,0,pc_exe,联通,0,5
1591325280,3,6000,1,webh5,小运营商,0,2
1591325280,5,6000,1,webh5,电信,0,2
1591325280,3,500,0,webh5,联通,0,2
1591325280,5,6000,0,web,电信,0,2
1591325280,3,4000,1,pc_exe,小运营商,24,111
1591325280,3,2000,1,adr,海外,1,46
1591325280,3,4000,1,webh5,未知,0,2
1591325280,5,4000,1,ios,教育网,0,3
1591325280,5,4000,1,ios,海外,0,6
1591325280,5,4000,0,adr_tv,移动,1,11
1591325280,5,2000,1,adr,电信,4,394
1591325280,3,4000,0,webh5,教育网,0,2
1591325280,3,500,1,ios,移动,20,347
1591325280,5,6000,1,adr,小运营商,0,9
1591325280,5,2000,1,ios,海外,0,8
1591325280,5,6000,0,ios,联通,0,9
1591325280,5,6000,1,pc_exe,教育网,0,3
1591325280,5,500,1,ios,小运营商,0,5
1591325280,3,4000,1,adr,小运营商,28,107
1591325280,5,4000,0,webh5,联通,0,2
1591325280,3,4000,1,ipad,移动,2,15
1591325280,3,4000,1,webh5,电信,82,1972
1591325280,3,0,1,ios,移动,0,10
1591325280,5,500,1,webh5,小运营商,0,3
1591325280,5,500,1,adr,海外,0,9
1591325280,5,4000,0,webh5,移动,0,1
1591325280,5,2000,0,adr_tv,电信,1,13
1591325280,5,500,0,pc_exe,移动,0,9
1591325280,3,4000,0,ios,移动,0,3
1591325280,5,4000,0,adr_tv,联通,1,5
1591325280,3,500,0,ipad,移动,0,3
1591325280,3,4000,1,adr,教育网,1,2
1591325280,5,2000,0,pc_exe,移动,0,22
1591325280,5,2000,1,ios,小运营商,0,17
1591325280,3,2000,1,ipad,海外,0,40
1591325280,3,6000,1,adr,电信,9,288
1591325280,3,500,0,adr_tv,电信,0,30
1591325280,3,2000,1,webh5,小运营商,0,44
1591325280,5,2000,1,pc_exe,联通,0,27
1591325280,3,4000,0,web,电信,5,18
1591325280,3,500,0,adr_tv,小运营商,0,3
1591325280,3,2000,1,adr,联通,26,1287
1591325280,5,2000,0,ios,移动,0,13
1591325280,3,4000,1,adr,联通,192,884
1591325280,3,0,1,ipad,电信,0,1
1591325280,3,2000,1,pc_exe,移动,10,223
1591325280,3,6000,1,ios,联通,0,19
1591325280,3,500,1,adr,移动,18,996
1591325280,5,4000,1,adr,电信,87,437
1591325280,3,2000,0,pc_exe,小运营商,0,6
1591325280,3,500,0,pc_exe,移动,0,21
1591325280,5,6000,1,ios,移动,0,4
1591325280,3,2000,1,ios,移动,24,909
1591325280,3,6000,0,pc_exe,电信,2,144
1591325280,3,500,1,pc_exe,移动,1,16
1591325280,3,4000,0,ios,电信,0,1
1591325280,3,4000,1,ios,移动,20,337
1591325280,3,2000,0,ios,移动,0,6
1591325280,3,0,0,adr,联通,0,3
1591325280,3,4000,0,web,联通,2,9
1591325280,5,500,1,ios,海外,0,7
1591325280,3,4000,0,web,移动,4,15
1591325280,3,6000,1,adr,移动,7,279
1591325280,3,500,0,pc_exe,电信,0,39
1591325280,3,4000,1,ipad,电信,4,21
1591325280,3,2000,0,adr,小运营商,1,8
1591325280,5,4000,1,ios,电信,10,158
1591325280,3,2000,0,pc_exe,电信,2,98
1591325280,3,0,0,adr_tv,电信,0,206
1591325280,5,4000,1,ios,联通,6,60
1591325280,3,500,1,ios,小运营商,0,22
1591325280,3,0,0,ios,移动,0,3
1591325280,5,500,1,pc_exe,联通,0,3
1591325280,3,500,1,ipad,联通,0,12
1591325280,3,6000,1,ipad,移动,2,27
1591325280,5,0,0,adr_tv,移动,0,26
1591325280,3,6000,1,ipad,小运营商,0,3
1591325280,3,6000,0,adr_tv,联通,0,6
1591325280,3,2000,1,adr,小运营商,3,183
1591325280,3,500,0,adr,移动,3,38
1591325280,3,6000,1,pc_exe,电信,3,76
1591325280,7,2000,0,adr,电信,0,1
1591325280,3,6000,1,pc_exe,联通,3,39
1591325280,5,500,0,adr,联通,7,403
1591325280,5,500,0,adr,海外,0,3
1591325280,5,4000,1,pc_exe,电信,11,45
1591325280,5,6000,1,ipad,电信,0,3
1591325280,3,6000,1,webh5,联通,0,46
1591325280,5,2000,0,ios,联通,5,431
1591325280,5,6000,1,pc_exe,移动,0,44
1591325280,3,2000,0,ipad,电信,0,8
1591325280,3,6000,0,pc_exe,小运营商,0,7
1591325280,3,6000,1,webh5,海外,0,4
1591325280,3,500,0,web,电信,0,78
1591325280,5,500,1,ios,电信,4,38
1591325280,3,4000,1,pc_exe,海外,1,12
1591325280,3,500,0,adr_tv,联通,0,12
1591325280,3,4000,1,pc_exe,联通,100,546
1591325280,3,2000,0,ios,海外,0,3
1591325280,3,2000,1,adr,教育网,1,4
1591325280,3,4000,1,webh5,教育网,0,3
1591325280,3,0,0,adr_tv,小运营商,0,8
1591325280,7,0,1,ipad,移动,0,1
1591325280,3,4000,1,pc_exe,电信,296,1238
1591325280,3,500,1,adr,海外,0,19
1591325280,5,500,1,adr,移动,1,134
1591325280,3,500,1,webh5,移动,0,134
1591325280,3,500,0,adr,联通,3,39
1591325280,5,500,0,pc_exe,联通,0,1
1591325280,5,2000,1,ios,联通,0,85
1591325280,3,500,1,pc_exe,电信,8,39
1591325280,3,4000,0,adr,联通,2,18
1591325280,3,2000,0,pc_exe,联通,4,55
1591325280,3,500,0,pc_exe,小运营商,0,6
1591325280,3,500,1,ios,电信,12,218
1591325280,255,0,1,adr,未知,1,1
1591325280,3,500,0,web,移动,0,24
1591325280,3,500,0,gamelive,移动,0,3
1591325280,3,6000,1,ios,移动,0,42
1591325280,3,500,0,ios,电信,0,6
1591325280,3,4000,1,webh5,移动,39,792
1591325280,5,6000,0,pc_exe,电信,0,25
1591325280,3,6000,1,adr,小运营商,1,9
1591325280,3,4000,0,webh5,移动,4,66
1591325280,3,4000,0,adr_tv,联通,11,59
1591325280,3,2000,1,pc_exe,联通,6,131
1591325280,3,500,1,pc_exe,联通,0,12
1591325280,3,2000,0,webh5,电信,0,34
1591325280,3,4000,0,webh5,联通,1,19
1591325280,5,6000,1,adr,联通,0,41
1591325280,3,2000,0,adr_tv,移动,15,212
1591325280,3,6000,1,webh5,移动,0,52
1591325280,3,2000,0,web,联通,0,9
1591325280,3,4000,0,web,海外,1,3
1591325280,3,2000,1,webh5,联通,1,196
1591325280,3,2000,1,ios,教育网,0,1
1591325280,5,500,1,ios,移动,3,83
1591325280,3,2000,1,ipad,电信,6,400
1591325280,3,4000,0,adr_tv,小运营商,3,14
1591325280,5,2000,1,adr,联通,2,206
1591325280,3,2000,1,ipad,小运营商,0,40
1591325280,3,500,0,ios,移动,1,8
1591325280,5,2000,0,adr,电信,0,52
1591325280,5,2000,0,ios,电信,2,7
1591325280,3,4000,1,ios,联通,7,205
1591325280,3,2000,1,webh5,移动,0,259
1591325280,5,2000,0,adr,联通,11,1223
1591325280,3,4000,1,ios,电信,33,619
1591325280,5,4000,0,adr,移动,2,22
1591325280,3,4000,1,ios,海外,5,39
1591325280,3,4000,0,pc_exe,教育网,0,3
1591325280,3,500,1,webh5,阿里云,0,3
1591325280,5,2000,1,ios,电信,6,201
1591325280,255,0,1,adr,电信,1,3
1591325280,3,500,0,webh5,移动,0,21
1591325280,3,2000,0,web,电信,0,12
1591325280,3,0,1,ipad,联通,0,1
1591325280,3,0,0,adr_tv,移动,6,220
1591325280,3,0,0,adr_tv,联通,1,138
1591325280,3,4000,0,adr_tv,移动,42,157
1591325280,3,6000,0,web,电信,1,58
1591325280,3,4000,1,adr_tv,联通,0,3
1591325280,3,2000,1,ipad,联通,4,169
1591325280,3,2000,1,adr,未知,1,2
1591325280,5,0,1,ios,移动,2,19
1591325280,5,4000,1,adr,小运营商,8,34
1591325280,5,2000,0,adr_tv,海外,0,2
1591325280,3,2000,1,ipad,教育网,0,3
1591325280,5,4000,1,webh5,联通,0,8
1591325280,5,500,1,webh5,电信,0,7
1591325280,3,4000,0,pc_exe,联通,15,240
1591325280,3,4000,1,webh5,海外,0,12
1591325280,5,500,0,adr,电信,0,34
1591325280,5,4000,0,webh5,电信,0,1
1591325280,5,2000,0,adr,移动,2,131
1591325280,3,4000,0,adr,电信,12,38
1591325280,5,6000,1,adr,电信,3,54
1591325280,3,500,1,ipad,电信,0,9
1591325280,5,4000,1,ios,移动,7,95
1591325280,5,6000,1,ios,联通,0,4
1591325280,3,500,1,adr,小运营商,4,37
1591325280,3,4000,0,pc_exe,小运营商,2,32
1591325280,5,0,0,adr_tv,小运营商,0,12
1591325280,3,500,0,ipad,海外,0,3
1591325280,3,6000,1,adr,教育网,0,3
1591325280,3,2000,0,webh5,联通,0,16
1591325280,5,500,0,webh5,电信,0,2
1591325280,3,6000,1,ipad,电信,2,40
1591325280,3,2000,1,ipad,移动,1,284
1591325280,3,500,1,adr,教育网,0,4
1591325280,5,6000,1,pc_exe,电信,1,40
1591325280,5,500,0,adr,移动,0,41
1591325280,3,6000,0,ipad,电信,0,3
1591325280,3,2000,1,adr,移动,39,2828
1591325280,5,4000,1,adr,移动,83,399
1591325280,3,2000,0,adr,移动,3,50
1591325280,3,6000,1,ipad,联通,0,44
1591325280,5,0,0,ipad,移动,0,1
1591325280,3,500,1,webh5,电信,1,392
1591325280,3,4000,0,webh5,海外,0,11
1591325280,255,0,1,adr,移动,0,1
1591325280,3,2000,1,pc_exe,小运营商,0,21
1591325280,5,2000,1,ios,移动,3,184
1591325280,5,2000,1,adr,小运营商,2,42
1591325280,5,2000,1,ipad,联通,0,27
1591325280,5,4000,1,pc_exe,海外,0,1
1591325280,3,2000,0,pc_exe,海外,0,3
1591325280,5,4000,1,pc_exe,小运营商,2,6
1591325280,5,2000,0,ipad,电信,0,3
1591325280,5,500,0,adr_tv,移动,0,3
1591325280,3,6000,1,pc_exe,移动,1,72
1591325280,5,6000,1,webh5,联通,0,6
1591325280,3,6000,0,web,移动,3,26
1591325280,3,0,1,ios,联通,0,2
1591325280,3,2000,1,webh5,教育网,0,6
1591325280,5,2000,1,pc_exe,移动,1,15
1591325280,3,4000,1,ios,小运营商,2,34
1591325280,3,500,1,adr,联通,10,388
1591325280,3,500,0,adr_tv,移动,4,33
1591325280,5,6000,0,webh5,移动,0,2
1591325280,3,2000,0,web,移动,0,13
1591325280,5,6000,1,ipad,小运营商,0,3
1591325280,3,2000,0,adr_tv,电信,6,193
1591325280,3,500,1,webh5,联通,1,116
1591325280,3,4000,0,pc_exe,移动,22,443
1591325280,7,2000,1,ios,电信,0,1
1591325280,5,0,0,adr_tv,电信,4,30
1591325280,5,6000,1,pc_exe,联通,0,6
1591325280,3,2000,0,ipad,联通,0,3
1591325280,3,4000,1,adr,移动,423,1928
1591325280,5,2000,1,adr,海外,0,6
1591325280,3,500,1,pc_exe,小运营商,0,6
1591325280,5,2000,0,adr_tv,小运营商,0,9
1591325280,5,500,1,ipad,联通,0,3
1591325280,3,2000,1,adr,电信,54,2467
1591325280,3,4000,0,pc_exe,电信,26,645
1591325280,5,500,1,ios,联通,1,46
1591325280,3,6000,1,adr,联通,9,174
1591325280,3,0,0,adr,移动,2,27
1591325280,5,4000,1,webh5,电信,1,28
1591325280,3,500,0,adr,小运营商,0,1
1591325280,5,2000,0,ios,小运营商,0,3
1591325280,5,500,0,adr_tv,小运营商,0,3
1591325280,3,4000,0,adr,移动,9,42
1591325280,5,500,1,adr,小运营商,0,9
1591325280,3,6000,1,webh5,电信,2,140
1591325280,3,2000,0,ipad,移动,0,11
1591325280,5,2000,1,pc_exe,电信,0,18
1591325280,7,0,1,ipad,电信,0,3
1591325340,3,6000,0,webh5,联通,0,6
1591325340,5,4000,0,pc_exe,小运营商,0,2
1591325340,5,4000,1,adr,移动,291,373
1591325340,3,2000,0,ios,联通,1,40
1591325340,5,500,1,ios,海外,0,11
1591325340,3,4000,0,pc_exe,教育网,2,3
1591325340,3,2000,0,ipad,电信,0,7
1591325340,3,6000,1,adr,教育网,0,3
1591325340,3,6000,0,adr_tv,电信,0,12
1591325340,3,2000,0,web,电信,0,9
1591325340,3,4000,1,webh5,电信,259,1960
1591325340,3,2000,1,adr,联通,33,1442
1591325340,5,500,1,pc_exe,联通,0,3
1591325340,3,6000,0,adr_tv,联通,0,6
1591325340,5,0,0,adr,移动,0,2
1591325340,3,0,0,adr,移动,0,30
1591325340,3,2000,0,adr_tv,电信,7,200
1591325340,3,500,0,gamelive,移动,0,3
1591325340,5,500,1,adr,电信,7,157
1591325340,3,2000,0,ios,电信,1,10
1591325340,3,500,0,ipad,海外,0,3
1591325340,3,4000,0,ios,联通,3,8
1591325340,3,2000,0,adr,移动,2,54
1591325340,3,4000,1,webh5,小运营商,10,86
1591325340,3,0,0,adr,电信,0,12
1591325340,5,4000,0,adr_tv,电信,8,14
1591325340,3,500,1,adr,联通,10,449
1591325340,3,0,1,ios,联通,1,3
1591325340,3,500,1,webh5,阿里云,0,3
1591325340,3,0,0,adr_tv,电信,1,212
1591325340,5,500,0,pc_exe,移动,0,8
1591325340,5,2000,1,ipad,电信,1,22
1591325340,3,0,1,ipad,移动,0,2
1591325340,3,2000,1,ios,海外,3,56
1591325340,3,4000,1,adr,电信,1482,1778
1591325340,3,4000,0,adr_tv,联通,43,52
1591325340,3,0,1,ios,电信,0,14
1591325340,3,2000,0,pc_exe,小运营商,0,6
1591325340,3,0,1,ipad,联通,0,1
1591325340,3,2000,0,adr,小运营商,1,9
1591325340,3,6000,0,ios,海外,0,2
1591325340,3,4000,1,ipad,电信,7,17
1591325340,3,4000,1,webh5,未知,0,3
1591325340,3,500,1,webh5,联通,0,116
1591325340,3,2000,1,ipad,小运营商,0,43
1591325340,3,500,1,webh5,未知,0,6
1591325340,3,0,0,adr_tv,小运营商,3,9
1591325340,3,6000,1,ipad,小运营商,0,3
1591325340,5,6000,1,pc_exe,小运营商,0,1
1591325340,3,4000,1,webh5,海外,2,13
1591325340,3,4000,1,pc_exe,海外,5,10
1591325340,5,6000,1,ipad,移动,1,3
1591325340,3,6000,1,adr,海外,0,6
1591325340,5,4000,0,adr_tv,小运营商,6,9
1591325340,5,4000,1,adr,海外,3,3
1591325340,5,6000,1,pc_exe,移动,3,40
1591325340,3,6000,0,ios,移动,0,4
1591325340,5,500,0,ios,电信,1,5
1591325340,3,500,0,ios,电信,0,9
1591325340,5,2000,1,ios,小运营商,2,16
1591325340,3,2000,0,pc_exe,海外,0,5
1591325340,3,2000,1,pc_exe,小运营商,1,23
1591325340,5,4000,1,adr,电信,303,389
1591325340,5,4000,1,pc_exe,小运营商,4,7
1591325340,5,2000,1,ios,海外,0,16
1591325340,3,2000,0,ipad,移动,1,10
1591325340,3,500,0,ipad,电信,0,3
1591325340,3,500,1,adr,小运营商,2,40
1591325340,3,500,0,pc_exe,联通,0,7
1591325340,3,2000,1,ios,电信,26,784
1591325340,5,6000,1,pc_exe,教育网,0,3
1591325340,3,2000,1,ipad,联通,3,188
1591325340,3,6000,1,webh5,海外,0,6
1591325340,3,2000,1,ios,教育网,0,4
1591325340,3,6000,1,adr,联通,18,202
1591325340,3,6000,0,pc_exe,联通,1,81
1591325340,3,500,0,webh5,联通,0,4
1591325340,3,2000,0,adr_tv,小运营商,0,26
1591325340,3,500,1,ipad,海外,0,3
1591325340,3,0,0,adr_tv,联通,0,142
1591325340,5,4000,1,pc_exe,电信,37,58
1591325340,3,2000,1,ios,小运营商,1,27
1591325340,3,4000,0,web,海外,3,3
1591325340,3,500,1,ios,电信,15,236
1591325340,5,0,1,ipad,联通,0,2
1591325340,3,4000,0,adr,移动,24,43
1591325340,5,500,0,ios,联通,3,115
1591325340,5,4000,0,ios,联通,1,12
1591325340,3,2000,1,webh5,电信,2,479
1591325340,5,4000,1,ios,小运营商,2,12
1591325340,5,4000,1,webh5,电信,2,24
1591325340,3,4000,1,ipad,联通,1,1
1591325340,5,6000,0,pc_exe,电信,1,30
1591325340,3,6000,0,ios,电信,0,1
1591325340,3,0,0,webh5,电信,0,2
1591325340,3,2000,1,webh5,小运营商,0,41
1591325340,5,4000,0,pc_exe,移动,4,42
1591325340,3,4000,1,adr,海外,15,17
1591325340,3,4000,1,adr_tv,联通,2,3
1591325340,5,2000,0,ios,电信,0,1
1591325340,3,6000,1,webh5,联通,0,41
1591325340,5,500,0,adr_tv,小运营商,0,3
1591325340,3,2000,1,adr,电信,103,2818
1591325340,3,4000,0,adr_tv,移动,125,160
1591325340,5,500,1,webh5,电信,0,9
1591325340,5,4000,1,adr,联通,222,271
1591325340,5,6000,1,adr,联通,5,54
1591325340,3,4000,1,webh5,教育网,1,3
1591325340,3,6000,1,ipad,电信,0,41
1591325340,3,2000,1,ipad,教育网,0,3
1591325340,5,500,1,ipad,电信,0,3
1591325340,3,0,0,adr_tv,海外,1,3
1591325340,5,2000,0,adr_tv,电信,1,18
1591325340,3,6000,1,ios,电信,2,50
1591325340,5,2000,1,adr,联通,9,235
1591325340,255,0,1,adr,移动,1,4
1591325340,5,6000,1,adr,移动,13,86
1591325340,5,6000,1,adr,小运营商,3,11
1591325340,5,0,1,ios,电信,1,5
1591325340,5,2000,1,pc_exe,联通,1,27
1591325340,3,2000,0,pc_exe,移动,1,66
1591325340,3,500,0,ios,移动,1,11
1591325340,5,4000,1,adr,小运营商,25,30
1591325340,3,2000,1,webh5,联通,0,194
1591325340,3,4000,0,adr,小运营商,5,6
1591325340,5,0,0,adr,联通,0,23
1591325340,3,500,0,adr,联通,1,39
1591325340,3,500,1,webh5,小运营商,0,21
1591325340,3,2000,1,ipad,海外,2,43
1591325340,3,6000,0,pc_exe,小运营商,0,6
1591325340,3,2000,0,adr,联通,3,73
1591325340,5,500,1,webh5,小运营商,0,3
1591325340,5,4000,0,ios,电信,1,3
1591325340,5,2000,0,adr_tv,小运营商,0,9
1591325340,5,6000,1,ipad,电信,0,3
1591325340,5,2000,1,ios,教育网,0,3
1591325340,5,2000,0,ipad,电信,0,1
1591325340,5,2000,0,adr_tv,移动,4,18
1591325340,3,4000,0,webh5,移动,10,59
1591325340,5,4000,1,pc_exe,移动,42,54
1591325340,3,4000,1,adr,移动,1264,1546
1591325340,3,4000,0,webh5,联通,3,15
1591325340,3,2000,1,ios,移动,37,962
1591325340,3,500,1,ios,移动,13,317
1591325340,3,2000,0,adr_tv,移动,17,221
1591325340,3,500,0,webh5,移动,0,18
1591325340,3,2000,1,webh5,海外,0,5
1591325340,3,6000,0,ipad,电信,0,3
1591325340,5,500,0,webh5,电信,0,2
1591325340,3,6000,0,web,移动,0,14
1591325340,5,2000,0,ios,联通,5,481
1591325340,3,500,1,ipad,联通,0,12
1591325340,5,4000,0,adr_tv,联通,6,8
1591325340,5,500,1,ios,联通,1,50
1591325340,3,500,1,webh5,移动,0,156
1591325340,5,500,0,adr,电信,5,36
1591325340,3,6000,1,pc_exe,小运营商,0,6
1591325340,3,2000,0,webh5,移动,0,29
1591325340,5,2000,1,adr,电信,12,479
1591325340,3,2000,1,pc_exe,移动,10,235
1591325340,5,4000,0,adr,联通,7,14
1591325340,3,2000,0,adr,电信,2,65
1591325340,3,2000,1,ipad,移动,3,325
1591325340,5,500,0,adr,联通,6,452
1591325340,5,4000,1,ios,电信,17,121
1591325340,5,4000,1,ios,联通,8,60
1591325340,3,6000,1,ios,联通,0,22
1591325340,3,500,0,web,电信,4,81
1591325340,3,2000,1,adr,小运营商,1,199
1591325340,5,4000,0,adr_tv,移动,10,19
1591325340,3,4000,1,ios,移动,52,393
1591325340,5,4000,1,ios,教育网,2,3
1591325340,3,6000,0,web,联通,0,21
1591325340,5,4000,1,webh5,联通,2,10
1591325340,3,0,0,ios,移动,0,3
1591325340,5,500,0,pc_exe,电信,0,1
1591325340,5,6000,1,webh5,移动,0,8
1591325340,3,4000,0,web,联通,8,9
1591325340,5,6000,1,ios,移动,1,11
1591325340,3,500,0,ipad,移动,0,5
1591325340,3,500,1,webh5,电信,1,381
1591325340,8,2000,0,adr_tv,电信,1,1
1591325340,3,4000,1,pc_exe,电信,1005,1158
1591325340,3,2000,1,adr,移动,79,3162
1591325340,3,2000,1,adr,海外,0,58
1591325340,3,0,0,adr_tv,移动,0,221
1591325340,3,6000,0,webh5,教育网,0,3
1591325340,3,6000,1,ios,小运营商,0,7
1591325340,3,4000,0,pc_exe,电信,159,663
1591325340,3,6000,1,webh5,小运营商,0,2
1591325340,5,4000,1,ios,移动,15,98
1591325340,3,500,0,adr,小运营商,0,3
1591325340,5,2000,0,ios,移动,0,14
1591325340,255,4000,1,ios,联通,0,1
1591325340,3,2000,0,pc_exe,联通,0,50
1591325340,255,0,2,webh5,电信,0,6
1591325340,3,2000,0,adr_tv,联通,7,149
1591325340,255,0,1,adr,电信,2,7
1591325340,3,2000,0,ios,海外,0,3
1591325340,3,500,0,pc_exe,移动,0,21
1591325340,3,2000,1,webh5,移动,0,262
1591325340,5,500,0,adr_tv,电信,0,3
1591325340,3,4000,0,webh5,教育网,1,2
1591325340,3,4000,0,webh5,电信,9,77
1591325340,3,2000,1,ipad,未知,0,3
1591325340,5,500,1,ipad,联通,0,3
1591325340,5,2000,0,adr,电信,2,67
1591325340,3,6000,0,webh5,电信,0,13
1591325340,5,2000,1,pc_exe,电信,2,21
1591325340,5,500,1,ios,电信,2,38
1591325340,3,6000,1,ios,海外,0,1
1591325340,5,2000,0,webh5,联通,0,1
1591325340,5,2000,1,webh5,电信,2,22
1591325340,3,4000,1,ios,小运营商,7,26
1591325340,3,4000,1,ipad,移动,7,13
1591325340,5,2000,1,ios,电信,9,233
1591325340,5,4000,0,adr,移动,7,15
1591325340,5,2000,0,adr,联通,12,1342
1591325340,5,4000,0,adr,电信,3,6
1591325340,3,500,1,gamelive,电信,0,3
1591325340,3,4000,1,pc_exe,移动,836,943
1591325340,5,0,0,adr_tv,移动,0,21
1591325340,5,4000,0,webh5,电信,0,1
1591325340,3,4000,1,ios,海外,8,22
1591325340,3,500,0,web,联通,0,35
1591325340,7,0,1,ipad,电信,1,2
1591325340,3,4000,1,adr,小运营商,76,88
1591325340,3,500,1,ipad,电信,0,9
1591325340,3,6000,1,pc_exe,电信,1,113
1591325340,5,6000,1,ios,电信,1,18
1591325340,3,2000,0,web,联通,0,8
1591325340,3,2000,1,webh5,教育网,0,6
1591325340,5,2000,0,webh5,电信,0,3
1591325340,3,500,1,ios,海外,0,27
1591325340,5,500,0,adr_tv,移动,0,3
1591325340,3,500,1,webh5,海外,0,15
1591325340,3,6000,0,web,电信,1,63
1591325340,3,2000,1,adr,未知,1,3
1591325340,5,500,1,ios,移动,0,86
1591325340,5,0,0,ios,联通,0,3
1591325340,3,2000,1,ios,联通,10,322
