min,cdn,bitrate,p2p,device,isp,value,cnt
1591069620,5,0,0,adr,电信,0,6
1591069620,5,8000,0,pc_exe,教育网,0,2
1591069620,3,4000,1,pc_exe,未知,0,3
1591069620,5,500,0,ios,移动,9,21
1591069620,3,4000,0,webh5,海外,0,10
1591069620,3,4000,1,adr,海外,0,52
1591069620,3,500,1,ios,联通,158,461
1591069620,3,500,0,ios,电信,12,25
1591069620,3,8000,1,ipad,海外,0,7
1591069620,3,500,0,pc_exe,小运营商,2,3
1591069620,3,500,1,adr,联通,830,1698
1591069620,5,8000,0,pc_exe,移动,1,55
1591069620,3,2000,1,ipad,联通,273,574
1591069620,3,500,0,adr,电信,69,158
1591069620,5,500,1,ipad,移动,2,4
1591069620,3,2000,0,webh5,电信,11,66
1591069620,5,4000,1,adr,电信,25,2222
1591069620,3,4000,0,adr,联通,11,132
1591069620,3,2000,1,ios,教育网,0,7
1591069620,3,8000,1,webh5,电信,1,831
1591069620,3,8000,0,ipad,联通,2,3
1591069620,3,2000,0,adr_tv,移动,115,211
1591069620,5,0,1,ios,联通,5,23
1591069620,5,4000,0,ios,联通,9,82
1591069620,3,4000,1,ios,电信,96,4067
1591069620,5,4000,1,pc_exe,小运营商,0,13
1591069620,5,8000,1,webh5,联通,0,27
1591069620,3,500,0,pc_exe,联通,11,34
1591069620,5,2000,0,webh5,联通,0,2
1591069620,5,500,0,adr,联通,714,1411
1591069620,3,500,0,webh5,教育网,0,1
1591069620,255,4000,1,ios,电信,0,2
1591069620,5,8000,1,pc_exe,小运营商,0,3
1591069620,3,4000,1,adr,电信,135,9492
1591069620,5,8000,1,adr,移动,3,148
1591069620,3,8000,0,adr_tv,联通,0,27
1591069620,3,4000,0,web,电信,1,88
1591069620,3,2000,1,ipad,移动,401,801
1591069620,3,8000,1,adr,海外,0,3
1591069620,3,0,0,adr_tv,电信,9,456
1591069620,5,8000,0,pc_exe,电信,2,127
1591069620,3,500,1,gamelive,联通,11,21
1591069620,5,8000,1,ios,小运营商,0,3
1591069620,5,2000,1,ipad,小运营商,7,14
1591069620,3,8000,1,pc_exe,联通,0,234
1591069620,5,2000,0,ipad,电信,3,5
1591069620,3,0,1,ios,移动,2,66
1591069620,5,4000,1,webh5,海外,0,3
1591069620,3,2000,0,adr,小运营商,6,16
1591069620,3,4000,1,adr_test,联通,0,3
1591069620,5,8000,1,webh5,小运营商,0,8
1591069620,5,2000,0,ios,海外,5,7
1591069620,3,8000,1,ios,移动,8,184
1591069620,5,2000,0,adr,移动,173,404
1591069620,5,2000,0,adr_tv,电信,21,34
1591069620,3,2000,0,adr,移动,153,366
1591069620,5,8000,1,ios,移动,4,49
1591069620,3,8000,1,webh5,小运营商,0,19
1591069620,5,500,0,adr_tv,电信,1,3
1591069620,5,2000,1,ipad,联通,23,57
1591069620,3,8000,0,webh5,电信,0,21
1591069620,5,8000,1,webh5,移动,0,41
1591069620,3,500,0,web,联通,7,21
1591069620,3,500,1,pc_exe,海外,3,6
1591069620,5,8000,1,ipad,海外,0,6
1591069620,5,4000,0,adr_tv,小运营商,0,3
1591069620,3,4000,0,ios,移动,0,38
1591069620,3,500,1,ipad,移动,16,31
1591069620,5,0,0,ios,联通,1,26
1591069620,5,2000,1,ios,教育网,2,3
1591069620,5,500,1,adr,联通,159,351
1591069620,3,2000,0,ipad,联通,6,12
1591069620,3,4000,1,adr,移动,111,7685
1591069620,3,2000,0,pc_exe,电信,76,236
1591069620,5,4000,0,adr,电信,0,58
1591069620,5,2000,0,adr_tv,移动,16,28
1591069620,3,8000,1,ipad,小运营商,0,3
1591069620,5,4000,0,adr_tv,联通,0,18
1591069620,5,8000,1,webh5,电信,0,57
1591069620,3,2000,0,adr,海外,3,6
1591069620,3,0,0,adr,移动,3,55
1591069620,5,500,1,pc_exe,电信,6,11
1591069620,255,0,2,webh5,联通,0,9
1591069620,3,8000,1,adr,小运营商,1,30
1591069620,3,0,1,ios,联通,3,29
1591069620,5,8000,1,ios,海外,0,1
1591069620,3,8000,1,pc_exe,移动,3,297
1591069620,5,500,1,adr,海外,3,7
1591069620,3,2000,0,ios,移动,17,35
1591069620,3,2000,0,web,移动,3,9
1591069620,3,4000,0,pc_exe,电信,4,2263
1591069620,5,8000,0,webh5,电信,0,12
1591069620,3,2000,1,pc_exe,教育网,2,3
1591069620,3,2000,1,ipad,教育网,5,10
1591069620,5,2000,0,ipad,移动,0,6
1591069620,5,4000,0,adr,海外,0,3
1591069620,5,2000,0,pc_exe,电信,15,45
1591069620,3,4000,1,ios,移动,66,2490
1591069620,5,4000,0,ios,移动,0,2
1591069620,3,500,1,ios,移动,645,1561
1591069620,3,2000,1,pc_exe,电信,315,613
1591069620,3,8000,0,web,小运营商,1,4
1591069620,5,4000,0,adr_tv,电信,0,22
1591069620,5,500,0,adr,海外,2,3
1591069620,3,2000,1,ios,联通,349,1738
1591069620,3,2000,0,web,电信,11,23
1591069620,3,4000,1,adr,教育网,0,9
1591069620,3,500,0,web,小运营商,0,2
1591069620,3,0,0,ios,移动,0,3
1591069620,3,8000,1,ios,联通,7,162
1591069620,3,4000,1,webh5,联通,9,4445
1591069620,5,500,0,adr,移动,94,195
1591069620,5,8000,0,pc_exe,未知,0,2
1591069620,5,2000,1,ios,电信,186,812
1591069620,3,2000,1,ipad,未知,1,3
1591069620,5,4000,1,webh5,移动,0,96
1591069620,3,2000,0,pc_exe,海外,7,14
1591069620,3,4000,1,ios,海外,4,105
1591069620,5,0,1,ipad,移动,0,1
1591069620,3,2000,1,ios,海外,27,163
1591069620,3,500,0,adr,小运营商,2,7
1591069620,3,500,1,adr,海外,26,52
1591069620,5,500,1,ios,海外,4,17
1591069620,3,4000,1,pc_exe,教育网,0,6
1591069620,3,8000,0,web,电信,3,99
1591069620,5,0,0,ios,海外,0,2
1591069620,3,500,0,adr,移动,99,217
1591069620,3,2000,1,webh5,教育网,2,9
1591069620,3,2000,1,ipad,电信,567,1179
1591069620,5,8000,0,pc_exe,联通,2,76
1591069620,3,500,1,pc_exe,联通,24,46
1591069620,5,4000,1,ios,海外,0,15
1591069620,3,0,1,ipad,移动,0,1
1591069620,3,500,1,adr,教育网,3,5
1591069620,3,500,1,gamelive,电信,32,55
1591069620,3,500,0,web,海外,2,3
1591069620,3,4000,1,adr,未知,1,6
1591069620,3,500,0,ipad,电信,4,6
1591069620,5,500,1,ios,小运营商,5,14
1591069620,5,4000,1,ios,小运营商,0,56
1591069620,3,500,1,webh5,教育网,0,6
1591069620,5,0,0,adr_tv,移动,0,30
1591069620,3,8000,0,pc_exe,小运营商,0,31
1591069620,3,500,1,webh5,阿里云,0,3
1591069620,5,4000,0,pc_exe,联通,0,58
1591069620,3,4000,0,ios,小运营商,0,2
1591069620,5,2000,1,pc_exe,小运营商,1,3
1591069620,3,4000,0,adr_tv,小运营商,0,2
1591069620,3,2000,1,ipad,小运营商,58,114
1591069620,5,0,1,ios,移动,4,28
1591069620,5,2000,1,adr,小运营商,68,156
1591069620,255,2000,0,ios,电信,0,1
1591069620,3,500,1,pc_exe,小运营商,1,3
1591069620,5,4000,1,ipad,海外,0,3
1591069620,5,2000,1,ios,移动,248,960
1591069620,5,8000,1,pc_exe,电信,2,158
1591069620,255,2000,0,ios,联通,0,3
1591069620,3,4000,0,ipad,电信,0,3
1591069620,5,4000,1,webh5,电信,0,124
1591069620,5,8000,1,ipad,移动,2,14
1591069620,5,2000,1,adr,海外,8,21
1591069620,3,8000,1,webh5,海外,0,12
1591069620,3,8000,1,adr,电信,35,927
1591069620,3,500,0,gamelive,移动,1,3
1591069620,3,2000,1,pc_exe,海外,4,13
1591069620,5,2000,0,ios,电信,5,14
1591069620,5,500,1,pc_exe,移动,2,6
1591069620,3,0,1,ipad,电信,0,1
1591069620,3,8000,0,ios,联通,1,5
1591069620,3,500,0,pc_exe,电信,16,53
1591069620,3,500,0,ipad,联通,3,6
1591069620,3,2000,0,adr,联通,163,360
1591069620,3,4000,0,webh5,电信,2,271
1591069620,3,4000,0,webh5,移动,1,151
1591069620,3,500,1,webh5,小运营商,4,44
1591069620,5,4000,0,adr,小运营商,0,3
1591069620,5,4000,0,pc_exe,移动,0,68
1591069620,5,2000,1,adr_tv,电信,2,3
1591069620,3,4000,1,ipad,海外,0,3
1591069620,3,500,1,ipad,联通,16,39
1591069620,3,500,0,adr_tv,移动,12,26
1591069620,5,8000,1,ios,联通,3,55
1591069620,5,500,1,webh5,联通,0,8
1591069620,5,2000,1,adr,联通,491,1122
1591069620,3,8000,1,webh5,教育网,0,3
1591069620,3,2500,0,ipad,电信,0,3
1591069620,3,2000,0,adr_tv,海外,2,3
1591069620,5,2000,0,adr,联通,2122,4798
1591069620,5,8000,1,ios,电信,3,74
1591069620,5,4000,0,webh5,电信,0,11
1591069620,3,4000,1,pc_exe,小运营商,4,176
1591069620,5,4000,1,pc_exe,移动,3,72
1591069620,5,0,0,adr_tv,联通,0,18
1591069620,3,4000,1,ios,小运营商,4,143
1591069620,5,4000,1,pc_exe,联通,1,41
1591069620,15,4000,0,adr_tv,联通,0,1
1591069620,3,8000,0,pc_exe,海外,0,8
1591069620,5,4000,1,pc_exe,电信,4,105
1591069620,3,8000,0,adr,移动,0,3
1591069620,3,0,0,webh5,移动,0,3
1591069620,3,500,1,webh5,移动,39,260
1591069620,3,2000,1,ios,小运营商,29,151
1591069620,3,500,0,web,移动,2,6
1591069620,3,8000,0,ipad,电信,0,1
1591069620,5,2000,1,pc_exe,联通,5,12
1591069620,3,4000,0,adr,移动,7,169
1591069620,5,4000,1,ios,移动,22,515
1591069620,5,2000,1,pc_exe,电信,22,44
1591069620,3,4000,1,webh5,移动,13,4327
1591069620,3,8000,1,ipad,未知,0,3
1591069620,3,4000,1,pc_exe,移动,56,2436
1591069620,3,4000,0,webh5,教育网,0,2
1591069620,3,500,0,adr,海外,5,9
1591069620,3,2000,0,web,联通,16,37
1591069620,3,500,0,ipad,移动,4,9
1591069620,255,2000,1,ios,海外,0,1
1591069620,3,4000,1,pc_exe,联通,42,2051
1591069620,5,500,0,adr_tv,移动,6,9
1591069620,3,8000,0,webh5,联通,0,1
1591069620,4,500,1,ios,电信,1,1
1591069620,3,8000,1,pc_exe,小运营商,0,6
1591069620,5,2000,1,pc_exe,移动,12,27
1591069620,3,8000,1,webh5,联通,0,355
1591069620,3,2000,1,adr,联通,2063,4749
1591069620,3,2000,1,ios,移动,897,3704
1591069620,3,2000,1,webh5,联通,69,689
1591069620,5,8000,1,adr,电信,10,211
1591069620,5,2000,0,adr_tv,小运营商,2,3
1591069620,3,4000,1,webh5,电信,30,12517
1591069620,3,2000,0,ios,电信,19,60
1591069620,3,500,1,webh5,电信,109,1087
1591069620,255,500,1,ios,移动,1,2
1591069620,5,8000,0,ios,联通,2,45
1591069620,3,0,0,adr_tv,小运营商,0,9
1591069620,3,500,0,pc_exe,移动,12,32
1591069620,3,500,1,webh5,联通,40,342
1591069620,3,500,0,webh5,电信,2,21
1591069620,5,500,1,adr,移动,309,669
1591069620,5,4000,0,pc_exe,小运营商,0,15
1591069620,3,2000,0,adr,电信,161,346
1591069620,4,0,1,adr,移动,0,2
1591069620,5,0,0,adr,联通,4,93
1591069620,5,4000,0,ios,电信,0,7
1591069620,3,8000,1,ios,电信,15,301
1591069620,5,8000,0,adr_tv,移动,0,3
1591069620,3,2000,1,adr,教育网,8,20
1591069620,5,4000,1,adr,联通,18,1285
1591069620,5,2000,0,pc_exe,移动,10,36
1591069620,5,4000,1,ios,电信,32,840
1591069620,3,0,1,ipad,联通,0,1
1591069620,5,4000,0,webh5,小运营商,0,3
1591069620,5,8000,1,ipad,联通,0,7
1591069620,3,4000,1,adr,阿里云,0,3
1591069620,5,0,1,ios,电信,0,25
1591069620,255,0,2,webh5,移动,0,5
1591069620,3,4000,1,ios,联通,35,2028
1591069620,3,4000,0,pc_exe,海外,0,30
1591069620,3,8000,0,web,移动,8,33
1591069620,5,2000,1,ios,海外,3,13
1591069620,3,4000,1,pc_exe,海外,0,44
1591069620,5,4000,1,webh5,联通,1,91
1591069620,3,500,0,web,电信,22,65
1591069620,3,2000,1,webh5,移动,71,713
1591069620,5,500,1,webh5,海外,0,3
1591069620,3,4000,0,webh5,联通,1,88
1591069620,255,0,1,adr,电信,0,8
1591069620,3,2000,0,ipad,移动,4,15
1591069620,3,500,0,adr_tv,联通,11,20
1591069620,3,0,0,adr_tv,移动,5,341
1591069620,5,2000,1,ios,小运营商,8,57
1591069620,5,2000,0,adr_tv,联通,8,14
1591069620,5,500,0,ios,联通,226,450
1591069620,3,0,0,webh5,联通,0,7
1591069620,3,4000,1,pc_exe,电信,58,4687
1591069620,5,2000,0,adr,电信,133,297
1591069620,3,2000,1,pc_exe,联通,142,287
1591069620,3,500,1,adr,小运营商,73,163
1591069620,5,500,0,webh5,电信,1,2
1591069620,3,4000,0,pc_exe,教育网,0,6
1591069620,3,500,0,webh5,联通,0,10
1591069620,5,500,1,adr,电信,272,561
1591069620,5,500,0,webh5,移动,0,1
1591069620,3,2000,1,ipad,海外,57,122
1591069620,3,2000,0,webh5,小运营商,1,4
1591069620,3,2500,0,adr_tv,移动,0,3
1591069620,3,0,1,ios,小运营商,0,12
1591069620,255,4294967,0,adr,联通,1,2
1591069620,3,2000,1,adr,移动,4347,9777
1591069620,5,500,0,adr,电信,45,109
1591069620,5,2000,1,webh5,电信,2,58
1591069620,3,4000,1,webh5,小运营商,4,414
1591069620,5,4000,1,ipad,移动,0,13
1591069620,5,8000,0,ios,电信,1,11
1591069620,5,4000,0,adr,联通,10,101
1591069620,4,0,1,adr,电信,1,5
1591069620,3,8000,1,pc_exe,海外,0,9
1591069620,3,2000,0,webh5,移动,4,21
1591069620,3,2000,0,webh5,海外,0,7
1591069620,3,2000,0,ios,联通,61,134
1591069620,3,0,1,ios,海外,1,8
1591069620,3,4000,0,pc_exe,移动,3,1071
1591069620,5,8000,0,webh5,海外,0,3
1591069620,5,2000,1,ios,联通,127,494
1591069620,5,4000,0,webh5,移动,0,8
1591069620,5,500,1,ipad,电信,2,8
1591069620,255,4000,1,ios,移动,0,1
1591069680,3,2000,1,pc_exe,海外,1,16
1591069680,5,2000,0,adr,电信,8,274
1591069680,5,2000,1,ios,联通,33,515
1591069680,5,500,0,webh5,移动,0,4
1591069680,3,2000,1,adr,阿里云,0,2
1591069680,3,500,1,pc_exe,小运营商,0,3
1591069680,3,8000,0,ios,联通,0,11
1591069680,5,4000,1,webh5,电信,0,128
1591069680,3,4000,1,pc_exe,小运营商,2,168
1591069680,5,2000,1,pc_exe,电信,0,44
1591069680,3,500,0,web,联通,0,21
1591069680,3,8000,0,adr_tv,电信,1,43
1591069680,3,2000,0,pc_exe,海外,2,15
1591069680,3,4000,1,ipad,海外,0,3
1591069680,5,8000,0,adr_tv,移动,0,3
1591069680,5,2000,1,webh5,教育网,0,3
1591069680,5,4000,0,adr,海外,0,3
1591069680,3,2000,0,ios,小运营商,1,12
1591069680,3,8000,1,pc_exe,小运营商,1,9
1591069680,5,4000,1,webh5,移动,0,96
1591069680,3,2000,0,pc_exe,小运营商,0,12
1591069680,3,4000,1,pc_exe,海外,0,46
1591069680,5,4000,0,pc_exe,移动,1,67
1591069680,8,0,1,ipad,移动,0,1
1591069680,3,8000,1,ios,电信,4,230
1591069680,3,2000,0,pc_exe,电信,6,217
1591069680,255,0,1,adr,移动,0,5
1591069680,3,4000,0,webh5,小运营商,0,18
1591069680,3,4000,1,adr,海外,0,53
1591069680,3,4000,0,webh5,电信,2,240
1591069680,3,4000,1,pc_exe,移动,60,2391
1591069680,5,4000,1,ios,小运营商,2,63
1591069680,5,8000,1,adr,联通,6,118
1591069680,5,4000,1,pc_exe,电信,9,111
1591069680,5,2000,1,adr,移动,22,1729
1591069680,3,500,1,gamelive,移动,0,9
1591069680,3,500,0,web,小运营商,0,3
1591069680,5,2000,1,pc_exe,联通,0,15
1591069680,5,8000,1,adr,小运营商,0,20
1591069680,5,500,1,ios,海外,1,22
1591069680,3,8000,0,ios,移动,0,9
1591069680,3,2000,1,adr,电信,165,9123
1591069680,3,2000,0,web,电信,0,20
1591069680,3,4000,0,webh5,移动,3,152
1591069680,3,500,0,adr_tv,移动,1,27
1591069680,255,4294967,0,adr,电信,0,2
1591069680,5,500,0,ipad,电信,2,2
1591069680,5,0,1,ipad,移动,0,1
1591069680,3,2000,0,ios,联通,4,149
1591069680,3,4000,0,pc_exe,联通,10,867
1591069680,5,500,0,ios,移动,0,18
1591069680,5,2000,1,ios,小运营商,1,49
1591069680,3,4000,0,adr,移动,5,163
1591069680,3,500,1,webh5,联通,0,405
1591069680,3,2000,0,pc_exe,教育网,0,3
1591069680,3,500,0,webh5,小运营商,0,6
1591069680,3,8000,1,ipad,未知,0,3
1591069680,3,4000,0,webh5,教育网,0,2
1591069680,5,4000,1,adr,移动,22,1911
1591069680,5,4000,1,pc_exe,联通,2,42
1591069680,3,4000,1,adr,阿里云,0,3
1591069680,5,0,0,adr,移动,2,9
1591069680,5,4000,1,ios,联通,18,446
1591069680,3,2000,1,adr,海外,0,129
1591069680,5,2000,0,pc_exe,移动,2,34
1591069680,5,2000,0,ipad,移动,0,5
1591069680,5,8000,1,ipad,联通,0,9
1591069680,5,8000,0,ios,电信,0,9
1591069680,255,2000,0,ios,联通,0,3
1591069680,5,0,0,ios,联通,0,27
1591069680,5,8000,0,pc_exe,未知,0,1
1591069680,5,4000,0,adr,电信,2,55
1591069680,3,500,1,ipad,联通,1,39
1591069680,5,500,0,webh5,联通,0,5
1591069680,3,8000,0,web,小运营商,0,3
1591069680,3,500,1,ios,移动,62,1384
1591069680,3,4000,0,adr_tv,移动,25,248
1591069680,3,4000,1,ios,教育网,0,4
1591069680,5,8000,0,pc_exe,移动,0,58
1591069680,5,2000,1,ipad,联通,0,64
1591069680,3,8000,1,ipad,海外,0,6
1591069680,3,500,0,webh5,电信,0,24
1591069680,5,8000,1,pc_exe,海外,0,2
1591069680,5,8000,1,webh5,移动,0,42
1591069680,3,500,1,ios,联通,20,434
1591069680,3,0,0,webh5,联通,0,4
1591069680,5,500,1,webh5,移动,0,10
1591069680,3,500,0,adr,教育网,0,1
1591069680,3,2000,0,web,联通,3,36
1591069680,3,500,0,adr,电信,17,170
1591069680,5,8000,0,pc_exe,教育网,0,1
1591069680,3,8000,0,webh5,电信,0,13
1591069680,5,500,0,pc_exe,移动,0,6
1591069680,3,0,1,ios,海外,1,5
1591069680,5,500,1,adr,移动,13,782
1591069680,5,2000,1,webh5,联通,0,32
1591069680,5,500,1,pc_exe,联通,2,8
1591069680,5,2000,1,webh5,小运营商,0,3
1591069680,3,4000,1,webh5,联通,8,4281
1591069680,3,4000,0,pc_exe,未知,0,3
1591069680,3,500,1,ipad,海外,0,9
1591069680,3,8000,1,ios,联通,4,165
1591069680,3,2000,1,ios,教育网,0,1
1591069680,3,2000,0,pc_exe,联通,1,85
1591069680,3,2000,0,adr_tv,移动,25,196
1591069680,3,0,1,ios,小运营商,0,11
1591069680,5,2000,0,ipad,电信,1,4
1591069680,5,2000,1,ios,教育网,0,3
1591069680,5,2000,0,adr_tv,移动,2,36
1591069680,3,500,1,gamelive,电信,2,52
1591069680,3,8000,1,adr,移动,16,696
1591069680,5,4000,0,adr,小运营商,0,3
1591069680,3,4000,1,ipad,联通,0,28
1591069680,3,0,0,adr_tv,电信,2,454
1591069680,5,2000,0,ios,移动,0,36
1591069680,5,500,1,ios,小运营商,1,13
1591069680,5,500,1,pc_exe,电信,0,12
1591069680,5,4000,1,webh5,海外,0,3
1591069680,3,4000,0,adr,联通,12,126
1591069680,3,4000,1,ios,电信,102,3501
1591069680,5,8000,1,pc_exe,小运营商,0,3
1591069680,5,2000,0,adr,联通,217,4608
1591069680,3,2000,1,webh5,海外,1,46
1591069680,5,2000,1,ios,电信,36,765
1591069680,3,8000,1,pc_exe,联通,1,221
1591069680,3,2000,0,adr_tv,小运营商,2,12
1591069680,3,0,0,adr_tv,联通,2,266
1591069680,3,8000,1,pc_exe,电信,5,546
1591069680,3,2000,0,adr,小运营商,1,19
1591069680,5,8000,1,ios,小运营商,0,3
1591069680,5,2000,1,adr_tv,电信,0,3
1591069680,3,2000,1,pc_exe,小运营商,1,44
1591069680,5,500,1,adr,海外,0,10
1591069680,3,2000,1,ipad,未知,0,3
1591069680,3,0,1,ios,移动,2,85
1591069680,255,4000,1,ios,电信,0,2
1591069680,3,2000,0,adr,联通,24,326
1591069680,3,500,1,webh5,小运营商,0,47
1591069680,3,500,0,ipad,移动,0,8
1591069680,3,2000,1,ios,电信,138,3201
