min,cdn,bitrate,p2p,device,isp,value,cnt
1590838260,3,500,0,ios,联通,1,4
1590838260,5,2000,1,adr,小运营商,0,2
1590838260,5,2000,1,ios,移动,1,10
1590838260,3,3000,1,ipad,海外,0,2
1590838260,3,0,0,adr_tv,移动,5,37
1590838260,3,2000,1,webh5,联通,0,254
1590838260,3,2000,0,adr,电信,0,6
1590838260,5,2000,0,webh5,移动,0,24
1590838260,3,2000,0,pc_exe,小运营商,0,10
1590838260,3,2000,1,ios,联通,0,45
1590838260,3,500,0,pc_exe,移动,0,6
1590838260,3,2000,1,pc_exe,联通,2,47
1590838260,3,500,0,web,移动,0,3
1590838260,5,2000,0,pc_exe,电信,0,8
1590838260,3,3000,1,adr,联通,1,41
1590838260,3,3000,0,ipad,联通,0,1
1590838260,3,2000,1,ipad,电信,0,8
1590838260,5,500,1,adr,联通,0,11
1590838260,3,3000,0,webh5,电信,0,3
1590838260,3,3000,1,webh5,联通,0,38
1590838260,4,0,1,adr,联通,0,1
1590838260,6,0,1,ipad,联通,0,1
1590838260,5,3000,0,pc_exe,移动,0,2
1590838260,3,2000,0,webh5,小运营商,0,3
1590838260,5,500,0,adr,移动,0,5
1590838260,3,500,1,pc_exe,电信,0,9
1590838260,3,3000,0,ipad,海外,0,1
1590838260,3,3000,0,ipad,电信,0,3
1590838260,5,500,1,ios,移动,0,4
1590838260,5,0,0,adr,联通,0,7
1590838260,3,2000,1,ios,电信,6,93
1590838260,3,3000,1,ios,移动,0,33
1590838260,3,3000,0,pc_exe,联通,0,20
1590838260,3,2000,0,adr,联通,0,6
1590838260,3,2000,0,adr_tv,电信,0,6
1590838260,3,2000,1,ipad,移动,0,3
1590838260,3,500,1,webh5,小运营商,0,10
1590838260,3,2000,1,adr,教育网,0,1
1590838260,3,2000,1,webh5,电信,0,784
1590838260,5,500,1,adr,电信,0,10
1590838260,3,500,1,webh5,移动,0,22
1590838260,3,3000,1,pc_exe,电信,0,29
1590838260,3,2000,1,adr,小运营商,0,18
1590838260,5,3000,0,ios,移动,0,3
1590838260,5,2000,0,adr,移动,0,9
1590838260,3,3000,0,webh5,移动,0,5
1590838260,5,0,0,adr_tv,联通,0,7
1590838260,3,3000,1,adr,电信,3,160
1590838260,3,-1,0,adr_tv,移动,0,2
1590838260,5,3000,1,ios,联通,2,9
1590838260,3,500,1,webh5,电信,0,63
1590838260,3,500,0,web,电信,0,3
1590838260,3,500,1,adr,移动,6,85
1590838260,3,3000,1,pc_exe,联通,0,6
1590838260,5,0,0,ipad,联通,0,1
1590838260,3,2000,1,webh5,小运营商,0,28
1590838260,3,2000,1,adr,联通,5,116
1590838260,3,2000,0,ipad,移动,0,1
1590838260,5,3000,0,pc_exe,电信,0,4
1590838260,3,2000,1,adr,移动,9,249
1590838260,5,500,0,ios,联通,0,8
1590838260,3,3000,1,webh5,小运营商,0,12
1590838260,3,2000,0,adr_tv,联通,0,14
1590838260,5,0,0,adr_tv,电信,0,8
1590838260,5,3000,1,pc_exe,联通,1,11
1590838260,5,2000,1,adr,联通,0,16
1590838260,3,500,1,ipad,电信,0,1
1590838260,3,3000,0,pc_exe,电信,1,71
1590838260,5,2000,1,webh5,联通,0,3
1590838260,5,3000,1,ipad,电信,0,3
1590838260,5,2000,0,ipad,联通,0,1
1590838260,3,2000,0,web,移动,0,6
1590838260,3,3000,0,web,电信,0,17
1590838260,3,2000,0,ipad,小运营商,0,1
1590838260,3,2000,0,pc_exe,移动,1,76
1590838260,3,500,1,ios,联通,0,22
1590838260,3,0,0,adr,移动,2,4
1590838260,5,3000,1,webh5,电信,0,10
1590838260,3,2000,0,webh5,海外,0,3
1590838260,3,2000,1,adr,海外,0,4
1590838260,3,3000,1,ios,小运营商,0,2
1590838260,5,500,1,ios,电信,0,3
1590838260,3,500,1,pc_exe,移动,0,3
1590838260,3,3000,0,webh5,联通,0,1
1590838260,5,0,0,adr_tv,移动,0,14
1590838260,3,2000,1,adr,电信,3,277
1590838260,3,2000,0,pc_exe,联通,1,60
1590838260,5,3000,1,pc_exe,移动,1,3
1590838260,5,0,0,webh5,电信,0,1
1590838260,5,500,0,adr,联通,0,31
1590838260,5,2000,1,pc_exe,电信,1,6
1590838260,3,3000,1,adr,小运营商,1,16
1590838260,3,3000,1,ios,电信,1,56
1590838260,3,2000,1,ios,移动,6,72
1590838260,3,500,1,gamelive,电信,0,3
1590838260,3,2000,1,ios,小运营商,0,2
1590838260,3,2000,0,adr_tv,移动,0,12
1590838260,5,500,1,adr,移动,0,16
1590838260,3,3000,0,adr_tv,电信,0,1
1590838260,3,500,1,ios,电信,2,32
1590838260,5,500,1,adr,小运营商,0,3
1590838260,3,3000,1,ipad,移动,0,8
1590838260,3,2000,0,ios,联通,0,3
1590838260,3,3000,1,ipad,联通,0,13
1590838260,5,0,0,ios,联通,0,1
1590838260,3,500,0,adr,联通,0,5
1590838260,3,500,1,adr,海外,0,1
1590838260,3,2000,0,webh5,电信,0,49
1590838260,5,0,0,adr_tv,小运营商,0,1
1590838260,3,2000,0,ipad,电信,0,4
1590838260,3,2000,1,pc_exe,小运营商,0,1
1590838260,3,3000,1,adr,移动,2,116
1590838320,3,3000,0,adr_tv,电信,0,5
1590838320,3,2000,0,adr_tv,小运营商,0,2
1590838320,5,3000,0,ios,联通,0,1
1590838320,5,500,1,ios,移动,0,2
1590838320,3,500,1,adr,联通,5,32
1590838320,3,2000,1,ios,海外,0,2
1590838320,3,3000,1,adr,海外,1,6
1590838320,3,3000,1,ios,联通,1,24
1590838320,5,2000,0,webh5,移动,0,25
1590838320,3,2000,1,ios,电信,6,107
1590838320,5,500,1,webh5,电信,0,2
1590838320,3,3000,1,ios,移动,0,32
1590838320,5,3000,0,pc_exe,电信,0,3
1590838320,5,500,0,adr,移动,1,7
1590838320,3,500,1,pc_exe,电信,3,9
1590838320,5,2000,0,pc_exe,电信,0,9
1590838320,5,500,1,ios,电信,0,3
1590838320,5,0,1,ipad,电信,0,1
1590838320,3,2000,1,ios,小运营商,0,3
1590838320,3,0,0,adr_tv,电信,6,66
1590838320,4,2000,0,ios,联通,0,1
1590838320,3,2000,0,adr_tv,电信,0,5
1590838320,3,3000,1,ipad,电信,1,16
1590838320,3,2000,0,pc_exe,小运营商,0,10
1590838320,5,0,0,ipad,移动,0,1
1590838320,5,2000,1,adr,联通,0,20
1590838320,3,500,1,ios,联通,2,28
1590838320,3,3000,1,webh5,电信,0,184
1590838320,5,2000,1,ios,移动,0,10
1590838320,3,3000,1,pc_exe,移动,0,6
1590838320,3,2000,1,ios,联通,4,30
1590838320,3,3000,1,ipad,移动,0,12
1590838320,5,500,0,adr,联通,2,43
1590838320,3,2000,1,ipad,移动,0,9
1590838320,3,2000,1,webh5,海外,0,9
1590838320,3,3000,0,webh5,联通,0,3
1590838320,3,3000,1,pc_exe,联通,0,6
1590838320,5,2000,0,ios,联通,1,10
1590838320,3,500,0,ios,联通,0,1
1590838320,5,3000,1,ios,电信,0,7
1590838320,3,0,0,adr,电信,1,3
1590838320,3,500,1,adr,电信,9,66
1590838320,5,500,0,ios,联通,1,10
1590838320,3,2000,0,web,电信,2,6
1590838320,3,2000,1,ios,移动,2,102
1590838320,3,2000,0,webh5,联通,0,17
1590838320,3,2000,0,pc_exe,移动,0,82
1590838320,3,500,0,pc_exe,联通,0,1
1590838320,3,0,0,adr_tv,移动,7,40
1590838320,5,2000,1,ipad,电信,0,3
1590838320,3,3000,0,web,联通,0,3
1590838320,3,2000,0,ios,联通,1,1
1590838320,3,500,0,adr_tv,移动,0,1
1590838320,3,500,0,adr,移动,1,4
1590838320,3,2000,1,webh5,联通,0,268
1590838320,5,3000,1,webh5,电信,0,9
1590838320,5,3000,1,ipad,电信,0,1
1590838320,3,500,1,ipad,联通,0,1
1590838320,3,2000,0,webh5,移动,1,23
1590838320,5,500,1,adr,移动,2,14
1590838320,3,2000,0,adr,电信,1,7
1590838320,3,3000,0,pc_exe,小运营商,0,6
1590838320,3,2000,0,webh5,小运营商,0,3
1590838320,3,-1,0,adr_tv,移动,0,1
1590838320,5,0,1,ipad,联通,0,1
1590838320,5,0,0,adr_tv,联通,0,6
1590838320,3,500,1,webh5,电信,0,66
1590838320,3,3000,0,webh5,移动,0,6
1590838320,3,0,0,adr_tv,联通,3,25
1590838320,3,500,0,pc_exe,移动,1,7
1590838320,3,500,1,gamelive,电信,1,3
1590838320,5,500,1,adr,联通,0,8
1590838320,3,3000,1,adr,移动,2,125
1590838320,5,3000,1,adr,联通,1,12
1590838320,3,500,1,webh5,联通,0,23
1590838320,3,2000,1,webh5,电信,0,813
1590838320,3,3000,1,ios,电信,2,54
1590838320,3,3000,1,ipad,海外,0,3
1590838320,3,500,0,pc_exe,电信,0,4
1590838320,5,2000,1,webh5,联通,0,3
1590838320,5,3000,0,ios,移动,0,2
1590838320,5,0,0,adr_tv,电信,0,12
1590838320,5,2000,0,adr_tv,移动,0,3
1590838320,3,500,1,ios,海外,0,2
1590838320,5,0,0,adr,联通,0,12
1590838320,3,3000,0,adr_tv,联通,0,3
1590838320,5,3000,1,ios,联通,0,2
1590838320,5,2000,0,pc_exe,移动,0,4
1590838320,3,500,1,adr,移动,15,102
1590838320,3,2000,1,ipad,电信,0,15
1590838320,3,3000,0,pc_exe,联通,0,15
1590838320,5,2000,1,adr,移动,2,33
1590838320,5,500,1,adr,电信,2,14
1590838320,5,3000,1,adr,电信,0,18
1590838320,3,2000,0,webh5,电信,0,58
1590838320,3,2000,1,adr,电信,10,313
1590838320,3,2000,1,pc_exe,移动,2,52
1590838320,3,2000,1,pc_exe,联通,4,51
1590838320,5,0,0,adr_tv,移动,1,10
1590838320,5,2000,0,webh5,电信,0,35
1590838320,5,3000,0,pc_exe,联通,0,6
1590838320,3,2000,1,ipad,小运营商,0,3
1590838320,5,3000,1,ios,小运营商,0,2
1590838320,5,0,0,adr,移动,0,1
1590838320,5,3000,0,pc_exe,移动,0,1
1590838320,3,0,0,webh5,联通,0,8
1590838320,3,3000,1,webh5,小运营商,0,12
1590838320,5,3000,1,adr,移动,1,27
1590838320,3,2000,1,webh5,小运营商,0,30
1590838320,3,2000,0,pc_exe,电信,0,149
1590838320,3,500,0,adr,联通,0,4
1590838320,3,3000,0,pc_exe,移动,0,52
1590838320,3,0,1,ipad,移动,0,1
1590838320,3,2000,1,adr,小运营商,0,13
1590838320,3,3000,0,webh5,电信,0,3
1590838320,5,2000,0,webh5,联通,0,33
1590838320,3,500,1,ios,移动,0,17
1590838320,5,2000,1,adr,小运营商,0,5
1590838320,5,0,0,ipad,电信,0,1
1590838320,3,2000,0,adr,联通,0,7
1590838320,5,2000,0,adr,移动,0,12
1590838320,5,2000,1,ios,联通,0,6
1590838320,5,3000,1,webh5,联通,0,4
1590838320,3,3000,0,pc_exe,电信,0,70
1590838320,3,2000,1,adr,移动,9,313
1590838320,3,500,1,pc_exe,移动,1,3
1590838320,3,3000,1,adr,联通,0,65
1590838320,5,2000,0,adr_tv,电信,0,1
1590838320,3,2000,0,pc_exe,联通,0,59
1590838320,5,3000,1,ios,移动,0,2
1590838320,5,0,0,webh5,电信,0,3
1590838320,3,500,1,adr,小运营商,2,16
1590838320,3,2000,0,ipad,电信,0,3
1590838320,5,2000,1,ios,电信,0,15
1590838320,3,2000,1,pc_exe,电信,8,136
1590838320,5,2000,1,pc_exe,电信,0,8
1590838320,3,2000,0,adr_tv,联通,0,12
1590838320,3,0,0,adr_tv,小运营商,1,5
1590838320,3,3000,1,adr,电信,7,171
1590838320,3,3000,0,web,移动,0,9
1590838320,3,500,1,ios,电信,3,36
1590838320,3,500,0,webh5,移动,0,1
1590838320,3,3000,0,webh5,海外,0,3
1590838320,3,3000,1,pc_exe,电信,0,31
1590838320,3,500,1,webh5,移动,0,25
1590838320,5,500,1,adr,教育网,0,1
1590838320,3,2000,0,adr_tv,移动,1,24
1590838320,3,2000,0,adr,小运营商,0,3
1590838320,3,3000,0,web,电信,0,17
1590838320,3,2000,0,adr,移动,0,6
1590838320,3,500,0,ipad,电信,0,2
1590838320,5,2000,1,pc_exe,联通,0,6
1590838320,3,3000,1,ipad,联通,0,17
1590838320,6,0,0,ipad,移动,0,1
1590838320,3,3000,1,webh5,联通,0,36
1590838320,3,500,0,webh5,电信,0,4
1590838320,3,-1,0,adr_tv,联通,0,1
1590838320,3,3000,1,webh5,移动,0,22
1590838320,5,2000,1,ipad,移动,0,3
1590838320,3,3000,1,ios,小运营商,0,4
1590838320,3,500,0,web,移动,0,3
1590838320,3,3000,0,ios,电信,2,3
1590838320,5,2000,1,ios,小运营商,0,1
1590838320,5,3000,1,pc_exe,联通,0,12
1590838320,5,2000,0,adr,联通,1,48
1590838320,5,500,0,adr,电信,0,3
1590838320,5,2000,1,ipad,联通,0,3
1590838320,3,0,0,webh5,电信,0,3
1590838320,3,3000,1,adr,小运营商,0,14
1590838320,3,500,1,webh5,小运营商,0,5
1590838320,5,0,0,adr,电信,0,1
1590838320,3,2000,1,webh5,移动,1,269
1590838320,3,2000,0,web,移动,0,6
1590838320,3,500,1,ipad,电信,0,2
1590838320,3,500,0,adr_tv,电信,0,2
1590838320,5,2000,1,adr,电信,0,26
1590838320,3,3000,0,ipad,电信,0,3
1590838320,5,2000,1,webh5,电信,0,6
1590838320,3,2000,1,adr,联通,6,124
1590838320,3,500,0,web,电信,0,3
1590838320,3,2000,1,adr,海外,0,3
1590838320,5,-1,0,adr_tv,电信,0,1
1590838380,3,3000,1,adr,电信,5,140
1590838380,5,3000,0,pc_exe,电信,0,4
1590838380,5,2000,0,adr_tv,电信,0,1
1590838380,3,0,1,adr_tv,联通,0,2
1590838380,3,0,0,adr_tv,移动,5,51
1590838380,3,3000,0,ipad,电信,0,3
1590838380,3,2000,0,pc_exe,小运营商,0,11
1590838380,3,500,0,adr,联通,1,2
1590838380,3,500,1,adr,电信,14,60
1590838380,3,2000,1,ipad,联通,0,1
1590838380,3,3000,0,webh5,电信,0,3
1590838380,3,2000,1,adr,移动,15,249
1590838380,3,500,0,webh5,电信,0,4
1590838380,3,2000,0,webh5,电信,0,56
1590838380,3,2000,1,webh5,电信,0,879
1590838380,3,500,1,webh5,移动,0,22
1590838380,3,0,0,adr_tv,联通,3,22
1590838380,3,2000,0,ios,电信,0,1
1590838380,3,2000,1,webh5,移动,0,288
1590838380,3,2000,1,pc_exe,海外,0,1
1590838380,5,2000,0,adr_tv,移动,0,3
1590838380,3,0,0,webh5,电信,0,3
1590838380,3,2000,1,pc_exe,电信,13,144
1590838380,3,2000,1,ios,海外,0,2
1590838380,5,2000,0,ios,联通,0,12
1590838380,3,3000,1,webh5,移动,1,26
1590838380,3,3000,1,webh5,联通,0,42
1590838380,3,2000,0,web,移动,0,6
1590838380,3,2000,1,webh5,海外,0,9
1590838380,3,0,0,webh5,移动,0,1
1590838380,5,3000,1,webh5,移动,0,1
1590838380,3,500,1,ios,联通,1,20
1590838380,3,2000,0,adr,移动,0,6
1590838380,3,3000,1,adr,海外,0,5
1590838380,3,3000,0,web,电信,0,21
1590838380,5,3000,1,adr,移动,2,19
1590838380,3,2000,0,adr_tv,移动,0,16
1590838380,5,3000,0,ios,联通,0,9
1590838380,3,2000,1,ipad,电信,0,16
1590838380,3,2000,1,ipad,移动,0,4
1590838380,3,500,1,ios,电信,3,24
1590838380,5,2000,1,webh5,电信,0,3
1590838380,5,0,0,adr_tv,移动,2,11
1590838380,3,3000,0,adr_tv,电信,0,3
1590838380,5,500,1,adr,移动,5,12
1590838380,3,2000,0,ios,联通,0,3
1590838380,3,2000,0,adr_tv,联通,0,13
1590838380,3,500,1,adr,移动,20,91
1590838380,3,3000,1,pc_exe,移动,0,15
1590838380,3,3000,0,web,联通,0,3
1590838380,5,3000,1,ios,电信,0,8
1590838380,3,3000,1,ios,联通,2,23
1590838380,3,2000,0,adr_tv,小运营商,0,3
1590838380,5,2000,1,adr,电信,1,43
1590838380,5,2000,0,webh5,联通,0,34
1590838380,3,500,1,webh5,联通,0,23
1590838380,5,2000,0,adr,移动,0,7
1590838380,5,2000,0,pc_exe,联通,0,1
1590838380,3,3000,1,pc_exe,联通,0,6
1590838380,3,2000,0,pc_exe,移动,0,70
1590838380,5,2000,1,ios,移动,0,13
1590838380,5,500,0,adr,电信,0,3
1590838380,3,0,0,webh5,联通,0,6
1590838380,5,2000,0,pc_exe,移动,0,3
1590838380,3,0,0,adr,联通,1,4
1590838380,3,2000,1,pc_exe,移动,6,54
1590838380,3,500,0,pc_exe,电信,0,1
1590838380,3,3000,1,adr,联通,4,66
1590838380,3,3000,0,pc_exe,电信,0,66
1590838380,3,0,0,adr_tv,电信,7,58
1590838380,3,2000,1,webh5,小运营商,0,32
1590838380,5,2000,0,pc_exe,电信,0,9
1590838380,5,2000,1,webh5,联通,0,6
1590838380,3,500,0,pc_exe,联通,0,4
1590838380,3,2000,0,webh5,联通,0,21
1590838380,5,500,0,adr,移动,2,4
1590838380,3,500,1,gamelive,电信,2,3
1590838380,3,2000,1,adr,联通,5,122
1590838380,3,2000,1,ios,移动,2,86
1590838380,3,0,0,ipad,电信,0,1
1590838380,5,2000,1,adr,联通,0,18
1590838380,5,2000,1,ipad,电信,0,3
1590838380,3,2000,0,adr,联通,0,5
1590838380,3,3000,1,ios,电信,5,56
1590838380,3,3000,1,adr,小运营商,0,10
1590838380,5,3000,1,webh5,联通,0,5
1590838380,5,3000,1,pc_exe,电信,0,3
1590838380,5,3000,0,pc_exe,联通,0,6
1590838380,3,500,1,webh5,小运营商,0,6
1590838380,3,-1,0,adr_tv,移动,0,1
1590838380,3,500,1,adr,联通,8,27
1590838380,5,3000,1,pc_exe,移动,4,6
1590838380,5,0,0,ipad,联通,0,1
1590838380,3,500,0,web,移动,0,3
1590838380,3,3000,0,ios,电信,2,3
1590838380,3,500,1,ipad,电信,0,3
1590838380,5,500,0,adr,联通,7,31
1590838380,3,500,1,adr,小运营商,5,16
1590838380,3,500,0,webh5,移动,0,1
1590838380,3,500,1,webh5,电信,0,68
1590838380,3,2000,0,ipad,电信,0,4
1590838380,3,2000,1,ios,联通,0,45
1590838380,3,500,0,pc_exe,移动,3,9
1590838380,3,500,1,ios,移动,0,14
1590838380,3,2000,1,pc_exe,联通,1,45
1590838380,3,2000,0,adr,小运营商,0,3
1590838380,5,3000,1,adr,联通,1,11
1590838380,3,3000,1,webh5,电信,1,188
1590838380,5,2000,0,adr,联通,1,53
1590838380,3,2000,0,pc_exe,电信,1,162
1590838380,3,2000,0,adr,电信,1,7
1590838380,3,500,0,web,电信,0,3
1590838380,5,500,1,ios,电信,0,4
1590838380,5,500,1,webh5,电信,0,1
1590838380,5,2000,1,ipad,联通,0,3
1590838380,3,500,0,adr,移动,1,5
1590838380,3,3000,1,ipad,联通,0,15
1590838380,3,2000,1,webh5,联通,0,265
1590838380,3,3000,0,adr_tv,联通,0,3
1590838380,5,2000,1,adr,小运营商,0,6
1590838380,3,2000,0,web,电信,2,5
1590838380,5,500,1,adr,电信,4,17
1590838380,3,2000,1,ipad,小运营商,0,3
1590838380,5,3000,1,ios,小运营商,1,3
1590838380,3,3000,1,webh5,海外,0,1
1590838380,3,2000,0,webh5,小运营商,0,2
1590838380,5,0,0,adr_tv,联通,0,6
1590838380,5,2000,1,ios,联通,0,8
1590838380,3,2000,0,adr_tv,电信,0,3
1590838380,5,2000,1,pc_exe,电信,0,4
1590838380,7,0,0,adr_tv,移动,0,1
1590838380,5,3000,0,pc_exe,移动,0,3
1590838380,5,500,0,ios,联通,0,6
1590838380,5,3000,1,adr,小运营商,0,1
1590838380,5,2000,1,adr,移动,1,45
1590838380,5,0,0,webh5,电信,0,3
1590838380,5,3000,1,ios,移动,0,2
1590838380,3,3000,1,adr,移动,3,121
1590838380,3,2000,1,adr,电信,4,286
1590838380,5,3000,1,webh5,电信,0,8
1590838380,3,3000,0,ios,联通,1,2
1590838380,5,3000,1,adr,电信,0,19
1590838380,3,3000,0,webh5,移动,0,5
1590838380,5,0,0,adr_tv,电信,0,15
1590838380,3,2000,0,webh5,移动,0,33
1590838380,5,3000,1,pc_exe,联通,1,12
1590838380,5,2000,1,ipad,移动,0,3
1590838380,3,500,1,pc_exe,电信,6,9
1590838380,5,500,1,ios,联通,0,1
1590838380,5,0,1,ipad,电信,0,1
1590838380,3,2000,1,ios,电信,4,87
1590838380,3,2000,1,ios,小运营商,0,3
1590838380,3,3000,1,ios,移动,4,35
1590838380,5,500,1,adr,联通,1,3
1590838380,3,3000,0,web,移动,1,7
1590838380,3,3000,0,webh5,联通,0,3
1590838380,3,2000,0,pc_exe,联通,0,56
1590838380,3,3000,0,pc_exe,小运营商,0,10
1590838380,3,3000,1,ipad,移动,0,11
1590838380,3,3000,0,pc_exe,联通,0,18
1590838380,3,3000,1,ipad,电信,1,18
1590838380,5,2000,0,webh5,移动,0,33
1590838380,5,0,0,adr,联通,0,5
1590838380,5,2000,0,webh5,电信,0,46
1590838380,5,2000,0,adr,电信,0,1
1590838380,3,3000,0,pc_exe,移动,0,55
1590838380,5,3000,1,ios,联通,0,1
1590838380,3,3000,1,pc_exe,电信,1,34
1590838380,3,2000,1,adr,小运营商,0,14
1590838380,3,3000,1,ipad,海外,0,3
1590838380,5,0,0,adr,移动,0,2
1590838380,5,2000,1,ios,电信,0,13
1590838380,3,3000,1,webh5,小运营商,0,13
1590838380,5,2000,1,pc_exe,联通,0,5
1590838380,3,500,1,pc_exe,移动,2,3
1590838440,3,2000,0,adr,电信,0,8
1590838440,3,2000,1,ios,联通,4,55
1590838440,3,2000,1,pc_exe,电信,10,143
1590838440,5,2000,0,webh5,电信,0,80
1590838440,3,2000,0,adr_tv,电信,0,2
1590838440,3,500,1,webh5,小运营商,0,7
1590838440,5,2000,1,adr,联通,0,18
1590838440,3,500,0,adr,海外,0,1
1590838440,3,2000,1,webh5,移动,2,316
1590838440,3,3000,1,pc_exe,移动,0,11
1590838440,3,500,1,ipad,电信,0,3
1590838440,5,0,0,adr,联通,0,12
1590838440,5,500,0,adr,联通,1,31
1590838440,3,2000,0,adr,小运营商,0,3
1590838440,3,2000,0,adr,联通,0,9
1590838440,3,2000,1,pc_exe,联通,2,54
1590838440,3,0,0,adr_tv,移动,7,64
1590838440,5,2000,0,adr,移动,0,8
1590838440,3,500,1,webh5,联通,0,26
1590838440,3,500,1,webh5,移动,0,25
1590838440,3,2000,0,webh5,联通,1,33
1590838440,3,3000,1,pc_exe,联通,0,6
1590838440,3,0,0,webh5,电信,0,2
1590838440,5,3000,0,pc_exe,电信,0,6
1590838440,5,500,0,adr,移动,0,3
1590838440,5,3000,1,webh5,联通,0,5
1590838440,3,500,1,adr,小运营商,0,17
1590838440,5,0,0,adr_tv,电信,0,15
1590838440,3,3000,1,webh5,小运营商,0,15
1590838440,3,500,1,adr,海外,0,1
1590838440,5,3000,1,webh5,移动,0,1
1590838440,3,2000,1,webh5,电信,1,939
1590838440,5,3000,1,pc_exe,电信,0,3
1590838440,3,3000,0,web,电信,0,18
1590838440,3,2000,0,pc_exe,移动,0,80
1590838440,3,2000,0,web,移动,1,6
1590838440,5,0,1,ios,电信,0,1
1590838440,3,500,1,ios,联通,0,17
1590838440,5,2000,0,pc_exe,电信,1,12
1590838440,3,2000,0,adr_tv,联通,0,15
1590838440,3,500,0,pc_exe,移动,0,6
1590838440,3,2000,0,pc_exe,小运营商,0,11
1590838440,3,3000,0,webh5,电信,0,4
1590838440,5,2000,0,adr_tv,移动,0,5
1590838440,3,2000,1,ipad,电信,0,13
1590838440,3,3000,1,webh5,海外,0,3
1590838440,3,2000,0,web,电信,0,3
1590838440,5,500,1,adr,电信,0,14
1590838440,5,3000,0,adr,移动,0,1
1590838440,3,500,0,adr_tv,移动,0,2
1590838440,3,500,1,ios,电信,4,19
1590838440,3,2000,0,webh5,电信,0,70
1590838440,5,2000,1,ios,联通,0,8
1590838440,3,3000,1,ios,电信,5,78
1590838440,3,500,1,webh5,电信,0,71
1590838440,3,0,0,adr_tv,电信,2,54
1590838440,3,2000,0,webh5,移动,0,45
1590838440,5,500,0,ios,联通,0,7
1590838440,5,0,0,webh5,电信,0,2
1590838440,3,500,1,gamelive,电信,0,2
1590838440,5,3000,1,pc_exe,联通,2,12
1590838440,5,3000,0,ios,联通,0,4
1590838440,3,2000,0,ipad,电信,0,3
1590838440,3,3000,1,ipad,联通,0,13
1590838440,5,500,0,pc_exe,小运营商,0,1
1590838440,3,2000,0,ipad,移动,0,1
1590838440,3,500,0,adr,移动,0,1
1590838440,3,3000,1,pc_exe,电信,0,42
